state,state_code,date,cases,deaths
Montana,MT,2020-09-12,8925,133
Montana,MT,2020-09-13,9021,135
Montana,MT,2020-09-14,9107,138
Montana,MT,2020-09-15,9244,140
Montana,MT,2020-09-16,9431,141
Montana,MT,2020-09-17,9647,143
Montana,MT,2020-09-18,9871,146
Montana,MT,2020-09-19,10163,156
Montana,MT,2020-09-20,10299,157
Montana,MT,2020-09-21,10429,160
Montana,MT,2020-09-22,10700,163
Montana,MT,2020-09-23,10912,165
Montana,MT,2020-09-24,11242,165
Montana,MT,2020-09-25,11564,170
Montana,MT,2020-09-26,11907,171
Montana,MT,2020-09-27,12107,173
Montana,MT,2020-09-28,12413,174
Montana,MT,2020-09-29,12724,177
Montana,MT,2020-09-30,13071,180
Montana,MT,2020-10-01,13500,181
Montana,MT,2020-10-02,13855,186
Montana,MT,2020-10-03,14356,186
Montana,MT,2020-10-04,14635,187
Montana,MT,2020-10-05,14847,190
Montana,MT,2020-10-06,15347,192
Montana,MT,2020-10-07,16063,193
Montana,MT,2020-10-08,16677,197
Montana,MT,2020-10-09,17399,206
Montana,MT,2020-10-10,18117,209
Montana,MT,2020-10-11,18702,210
Montana,MT,2020-10-12,19125,212
Montana,MT,2020-10-13,19611,217
Montana,MT,2020-10-14,20210,225
Montana,MT,2020-10-15,20933,230
Montana,MT,2020-10-16,21595,235
Montana,MT,2020-10-17,22225,239
Montana,MT,2020-10-18,22821,241
Montana,MT,2020-10-19,23390,241
Montana,MT,2020-10-20,24093,252
Montana,MT,2020-10-21,24712,275
Montana,MT,2020-10-22,25640,278
Montana,MT,2020-10-23,26503,282
Montana,MT,2020-10-24,27142,294
Montana,MT,2020-10-25,27880,297
Montana,MT,2020-10-26,28501,303
Montana,MT,2020-10-27,29346,305
Montana,MT,2020-10-28,29966,325
Montana,MT,2020-10-29,30853,337
Montana,MT,2020-10-30,31916,364
Montana,MT,2020-10-31,32801,375
Montana,MT,2020-11-01,33495,376
Montana,MT,2020-11-02,34252,386
Montana,MT,2020-11-03,35159,399
Montana,MT,2020-11-04,35955,404
Montana,MT,2020-11-05,36968,407
Montana,MT,2020-11-06,37947,419
Montana,MT,2020-11-07,38948,445
Montana,MT,2020-11-08,39679,456
Montana,MT,2020-11-09,40053,457
Montana,MT,2020-11-10,41151,462
Montana,MT,2020-11-11,42070,472
Montana,MT,2020-11-12,43031,472
Montana,MT,2020-11-13,44244,477
Montana,MT,2020-11-14,45886,514
Montana,MT,2020-11-15,47158,520
Montana,MT,2020-11-16,48027,522
Montana,MT,2020-11-17,49398,543
Montana,MT,2020-11-18,50582,561
Montana,MT,2020-11-19,51818,561
Montana,MT,2020-11-20,53293,567
Montana,MT,2020-11-21,54542,600
Montana,MT,2020-11-22,55680,603
Montana,MT,2020-11-23,56381,614
Montana,MT,2020-11-24,57504,630
Montana,MT,2020-11-25,58565,652
Montana,MT,2020-11-26,59682,658
Montana,MT,2020-11-27,59796,657
Montana,MT,2020-11-28,60845,669
Montana,MT,2020-11-29,61801,671
Montana,MT,2020-11-30,62198,681
Montana,MT,2020-12-01,63205,698
Montana,MT,2020-12-02,64340,713
Montana,MT,2020-12-03,65122,722
Montana,MT,2020-12-04,66436,727
Montana,MT,2020-12-05,67069,734
Montana,MT,2020-12-06,67875,736
Montana,MT,2020-12-07,68591,742
Montana,MT,2020-12-08,69346,763
Montana,MT,2020-12-09,70133,771
Nebraska,NE,2020-01-22,0,0
Nebraska,NE,2020-01-23,0,0
Nebraska,NE,2020-01-24,0,0
Nebraska,NE,2020-01-25,0,0
Nebraska,NE,2020-01-26,0,0
Nebraska,NE,2020-01-27,0,0
Nebraska,NE,2020-01-28,0,0
Nebraska,NE,2020-01-29,0,0
Nebraska,NE,2020-01-30,0,0
Nebraska,NE,2020-01-31,0,0
Nebraska,NE,2020-02-01,0,0
Nebraska,NE,2020-02-02,0,0
Nebraska,NE,2020-02-03,0,0
Nebraska,NE,2020-02-04,0,0
Nebraska,NE,2020-02-05,0,0
Nebraska,NE,2020-02-06,0,0
Nebraska,NE,2020-02-07,0,0
Nebraska,NE,2020-02-08,0,0
Nebraska,NE,2020-02-09,0,0
Nebraska,NE,2020-02-10,0,0
Nebraska,NE,2020-02-11,0,0
Nebraska,NE,2020-02-12,0,0
Nebraska,NE,2020-02-13,0,0
Nebraska,NE,2020-02-14,0,0
Nebraska,NE,2020-02-15,0,0
Nebraska,NE,2020-02-16,0,0
Nebraska,NE,2020-02-17,0,0
Nebraska,NE,2020-02-18,0,0
Nebraska,NE,2020-02-19,0,0
Nebraska,NE,2020-02-20,0,0
Nebraska,NE,2020-02-21,0,0
Nebraska,NE,2020-02-22,0,0
Nebraska,NE,2020-02-23,0,0
Nebraska,NE,2020-02-24,0,0
Nebraska,NE,2020-02-25,0,0
Nebraska,NE,2020-02-26,0,0
Nebraska,NE,2020-02-27,0,0
Nebraska,NE,2020-02-28,0,0
Nebraska,NE,2020-02-29,0,0
Nebraska,NE,2020-03-01,0,0
Nebraska,NE,2020-03-02,0,0
Nebraska,NE,2020-03-03,0,0
Nebraska,NE,2020-03-04,0,0
Nebraska,NE,2020-03-05,0,0
Nebraska,NE,2020-03-06,1,0
Nebraska,NE,2020-03-07,1,0
Nebraska,NE,2020-03-08,1,0
Nebraska,NE,2020-03-09,3,0
Nebraska,NE,2020-03-10,3,0
Nebraska,NE,2020-03-11,5,0
Nebraska,NE,2020-03-12,10,0
Nebraska,NE,2020-03-13,14,0
Nebraska,NE,2020-03-14,18,0
Nebraska,NE,2020-03-15,17,0
Nebraska,NE,2020-03-16,18,0
Nebraska,NE,2020-03-17,23,0
Nebraska,NE,2020-03-18,24,0
Nebraska,NE,2020-03-19,29,0
Nebraska,NE,2020-03-20,37,0
Nebraska,NE,2020-03-21,38,0
Nebraska,NE,2020-03-22,51,0
Nebraska,NE,2020-03-23,51,0
Nebraska,NE,2020-03-24,66,0
Nebraska,NE,2020-03-25,71,0
Nebraska,NE,2020-03-26,74,0
Nebraska,NE,2020-03-27,82,0
Nebraska,NE,2020-03-28,96,2
Nebraska,NE,2020-03-29,108,2
Nebraska,NE,2020-03-30,145,2
Nebraska,NE,2020-03-31,172,3
Nebraska,NE,2020-04-01,210,4
Nebraska,NE,2020-04-02,246,5
Nebraska,NE,2020-04-03,279,6
Nebraska,NE,2020-04-04,321,6
Nebraska,NE,2020-04-05,364,8
Nebraska,NE,2020-04-06,417,9
Nebraska,NE,2020-04-07,447,10
Nebraska,NE,2020-04-08,519,12
Nebraska,NE,2020-04-09,568,14
Nebraska,NE,2020-04-10,635,15
Nebraska,NE,2020-04-11,699,17
Nebraska,NE,2020-04-12,791,17
Nebraska,NE,2020-04-13,814,17
Nebraska,NE,2020-04-14,897,20
Nebraska,NE,2020-04-15,901,20
Nebraska,NE,2020-04-16,952,21
Nebraska,NE,2020-04-17,1066,24
Nebraska,NE,2020-04-18,1249,24
Nebraska,NE,2020-04-19,1474,28
Nebraska,NE,2020-04-20,1648,33
Nebraska,NE,2020-04-21,1685,33
Nebraska,NE,2020-04-22,1813,38
Nebraska,NE,2020-04-23,2202,47
Nebraska,NE,2020-04-24,2424,50
Nebraska,NE,2020-04-25,2719,50
Nebraska,NE,2020-04-26,3030,56
Nebraska,NE,2020-04-27,3358,56
Nebraska,NE,2020-04-28,3517,56
Nebraska,NE,2020-04-29,3851,56
Nebraska,NE,2020-04-30,4281,70
Nebraska,NE,2020-05-01,5008,73
Nebraska,NE,2020-05-02,5317,73
Nebraska,NE,2020-05-03,5661,78
Nebraska,NE,2020-05-04,6037,78
Nebraska,NE,2020-05-05,6373,78
Nebraska,NE,2020-05-06,6689,78
Nebraska,NE,2020-05-07,7334,91
Nebraska,NE,2020-05-08,7818,90
Nebraska,NE,2020-05-09,8093,90
Nebraska,NE,2020-05-10,8171,90
Nebraska,NE,2020-05-11,8407,98
Nebraska,NE,2020-05-12,8532,100
Nebraska,NE,2020-05-13,8912,103
Nebraska,NE,2020-05-14,9260,103
Nebraska,NE,2020-05-15,9610,113
Nebraska,NE,2020-05-16,10220,123
Nebraska,NE,2020-05-17,10177,123
Nebraska,NE,2020-05-18,10625,123
Nebraska,NE,2020-05-19,10854,123
Nebraska,NE,2020-05-20,11122,138
Nebraska,NE,2020-05-21,11427,138
Nebraska,NE,2020-05-22,11662,147
Nebraska,NE,2020-05-23,11963,147
Nebraska,NE,2020-05-24,12134,147
Nebraska,NE,2020-05-25,12362,147
Nebraska,NE,2020-05-26,12619,147
Nebraska,NE,2020-05-27,12984,153
Nebraska,NE,2020-05-28,13249,163
Nebraska,NE,2020-05-29,13648,164
Nebraska,NE,2020-05-30,13905,170
Nebraska,NE,2020-05-31,14101,170
Nebraska,NE,2020-06-01,14345,170
Nebraska,NE,2020-06-02,14616,170
Nebraska,NE,2020-06-03,14885,170
Nebraska,NE,2020-06-04,15139,187
Nebraska,NE,2020-06-05,15406,187
Nebraska,NE,2020-06-06,15572,187
Nebraska,NE,2020-06-07,15664,187
Nebraska,NE,2020-06-08,15786,188
Nebraska,NE,2020-06-09,15918,189
Nebraska,NE,2020-06-10,16058,191
Nebraska,NE,2020-06-11,16315,212
Nebraska,NE,2020-06-12,16522,215
Nebraska,NE,2020-06-13,16640,215
Nebraska,NE,2020-06-14,16730,215
Nebraska,NE,2020-06-15,16851,220
Nebraska,NE,2020-06-16,17038,231
Nebraska,NE,2020-06-17,17231,234
Nebraska,NE,2020-06-18,17414,239
Nebraska,NE,2020-06-19,17588,244
Nebraska,NE,2020-06-20,17707,244
Nebraska,NE,2020-06-21,17812,244
Nebraska,NE,2020-06-22,17963,249
Nebraska,NE,2020-06-23,18099,256
Nebraska,NE,2020-06-24,18221,257
Nebraska,NE,2020-06-25,18346,260
Nebraska,NE,2020-06-26,18524,266
Nebraska,NE,2020-06-27,18775,267
Nebraska,NE,2020-06-28,18899,267
Nebraska,NE,2020-06-29,19042,269
Nebraska,NE,2020-06-30,19177,274
Nebraska,NE,2020-07-01,19310,276
Nebraska,NE,2020-07-02,19452,282
Nebraska,NE,2020-07-03,19660,284
Nebraska,NE,2020-07-04,19827,284
Nebraska,NE,2020-07-05,19929,284
Nebraska,NE,2020-07-06,20046,283
Nebraska,NE,2020-07-07,20201,282
Nebraska,NE,2020-07-08,20425,282
Nebraska,NE,2020-07-09,20623,284
Nebraska,NE,2020-07-10,20777,286
Nebraska,NE,2020-07-11,20998,285
Nebraska,NE,2020-07-12,21172,285
Nebraska,NE,2020-07-13,21399,288
Nebraska,NE,2020-07-14,21717,286
Nebraska,NE,2020-07-15,21979,291
Nebraska,NE,2020-07-16,22134,299
Nebraska,NE,2020-07-17,22361,301
Nebraska,NE,2020-07-18,22481,301
Nebraska,NE,2020-07-19,22583,301
Nebraska,NE,2020-07-20,22847,313
Nebraska,NE,2020-07-21,23190,310
Nebraska,NE,2020-07-22,23486,311
Nebraska,NE,2020-07-23,23818,316
Nebraska,NE,2020-07-24,24174,316
Nebraska,NE,2020-07-25,24395,316
Nebraska,NE,2020-07-26,24618,316
Nebraska,NE,2020-07-27,24899,317
Nebraska,NE,2020-07-28,25157,321
Nebraska,NE,2020-07-29,25422,324
Nebraska,NE,2020-07-30,25766,328
Nebraska,NE,2020-07-31,26211,332
Nebraska,NE,2020-08-01,26391,332
Nebraska,NE,2020-08-02,26702,332
Nebraska,NE,2020-08-03,26956,328
Nebraska,NE,2020-08-04,27178,332
Nebraska,NE,2020-08-05,27489,340
Nebraska,NE,2020-08-06,27821,340
Nebraska,NE,2020-08-07,28104,345
Nebraska,NE,2020-08-08,28245,345
Nebraska,NE,2020-08-09,28432,345
Nebraska,NE,2020-08-10,28696,348
Nebraska,NE,2020-08-11,29030,351
Nebraska,NE,2020-08-12,29244,356
Nebraska,NE,2020-08-13,29660,360
Nebraska,NE,2020-08-14,29988,361
Nebraska,NE,2020-08-15,30241,361
Nebraska,NE,2020-08-16,30372,361
Nebraska,NE,2020-08-17,30563,362
Nebraska,NE,2020-08-18,30825,369
Nebraska,NE,2020-08-19,31040,371
Nebraska,NE,2020-08-20,31348,373
Nebraska,NE,2020-08-21,31626,376
Nebraska,NE,2020-08-22,31780,376
Nebraska,NE,2020-08-23,31889,378
Nebraska,NE,2020-08-24,32047,383
Nebraska,NE,2020-08-25,32348,383
Nebraska,NE,2020-08-26,32727,386
Nebraska,NE,2020-08-27,33101,391
Nebraska,NE,2020-08-28,33436,392
Nebraska,NE,2020-08-29,33753,392
Nebraska,NE,2020-08-30,34046,392
Nebraska,NE,2020-08-31,34287,397
Nebraska,NE,2020-09-01,34574,399
Nebraska,NE,2020-09-02,34995,399
Nebraska,NE,2020-09-03,35469,404
Nebraska,NE,2020-09-04,35661,404
Nebraska,NE,2020-09-05,35805,404
Nebraska,NE,2020-09-06,35886,404
Nebraska,NE,2020-09-07,35975,404
Nebraska,NE,2020-09-08,36469,407
Nebraska,NE,2020-09-09,36917,421
Nebraska,NE,2020-09-10,37373,430
Nebraska,NE,2020-09-11,37851,437
Nebraska,NE,2020-09-12,38120,437
Nebraska,NE,2020-09-13,38188,434
Nebraska,NE,2020-09-14,38642,435
Nebraska,NE,2020-09-15,38970,436
Nebraska,NE,2020-09-16,39419,439
Nebraska,NE,2020-09-17,39921,442
Nebraska,NE,2020-09-18,40387,442
Nebraska,NE,2020-09-19,40797,442
Nebraska,NE,2020-09-20,41083,442
Nebraska,NE,2020-09-21,41388,452
Nebraska,NE,2020-09-22,41785,461
Nebraska,NE,2020-09-23,42278,462
Nebraska,NE,2020-09-24,42731,462
Nebraska,NE,2020-09-25,43162,468
Nebraska,NE,2020-09-26,43596,469
Nebraska,NE,2020-09-27,44063,470
Nebraska,NE,2020-09-28,44578,472
Nebraska,NE,2020-09-29,45044,478
Nebraska,NE,2020-09-30,45564,478
Nebraska,NE,2020-10-01,46185,493
Nebraska,NE,2020-10-02,46977,493
Nebraska,NE,2020-10-03,47403,497
Nebraska,NE,2020-10-04,47807,501
Nebraska,NE,2020-10-05,48259,503
Nebraska,NE,2020-10-06,48757,507
Nebraska,NE,2020-10-07,49396,507
Nebraska,NE,2020-10-08,50059,514
Nebraska,NE,2020-10-09,50059,514
Nebraska,NE,2020-10-10,51887,519
Nebraska,NE,2020-10-11,52382,519
Nebraska,NE,2020-10-12,52839,522
Nebraska,NE,2020-10-13,53543,527
Nebraska,NE,2020-10-14,54467,530
Nebraska,NE,2020-10-15,55428,535
Nebraska,NE,2020-10-16,56714,547
Nebraska,NE,2020-10-17,57332,547
Nebraska,NE,2020-10-18,58068,548
Nebraska,NE,2020-10-19,58817,554
Nebraska,NE,2020-10-20,59409,565
Nebraska,NE,2020-10-21,60308,576
Nebraska,NE,2020-10-22,61285,587
Nebraska,NE,2020-10-23,62510,591
Nebraska,NE,2020-10-24,63215,595
Nebraska,NE,2020-10-25,63797,596
Nebraska,NE,2020-10-26,64499,603
Nebraska,NE,2020-10-27,65376,620
Nebraska,NE,2020-10-28,66545,628
Nebraska,NE,2020-10-29,68150,637
Nebraska,NE,2020-10-30,69645,646
Nebraska,NE,2020-10-31,70732,652
Nebraska,NE,2020-11-01,71666,654
Nebraska,NE,2020-11-02,72620,656
Nebraska,NE,2020-11-03,74060,660
Nebraska,NE,2020-11-04,75888,669
Nebraska,NE,2020-11-05,78012,674
Nebraska,NE,2020-11-06,80693,701
Nebraska,NE,2020-11-07,82395,703
Nebraska,NE,2020-11-08,83969,703
Nebraska,NE,2020-11-09,85551,710
Nebraska,NE,2020-11-10,87733,730
Nebraska,NE,2020-11-11,89942,731
Nebraska,NE,2020-11-12,92553,756
Nebraska,NE,2020-11-13,94922,775
Nebraska,NE,2020-11-14,96834,779
Nebraska,NE,2020-11-15,98161,779
Nebraska,NE,2020-11-16,101601,797
Nebraska,NE,2020-11-17,103805,816
Nebraska,NE,2020-11-18,106617,826
Nebraska,NE,2020-11-19,109280,854
Nebraska,NE,2020-11-20,111661,897
Nebraska,NE,2020-11-21,113029,905
Nebraska,NE,2020-11-22,114061,909
Nebraska,NE,2020-11-23,115921,934
Nebraska,NE,2020-11-24,115921,934
Nebraska,NE,2020-11-25,117682,950
Nebraska,NE,2020-11-26,122952,982
Nebraska,NE,2020-11-27,124066,984
Nebraska,NE,2020-11-28,125323,989
Nebraska,NE,2020-11-29,126466,989
Nebraska,NE,2020-11-30,128407,1018
Nebraska,NE,2020-12-01,130194,1080
Nebraska,NE,2020-12-02,132530,1128
Nebraska,NE,2020-12-03,134710,1159
Nebraska,NE,2020-12-04,136325,1186
Nebraska,NE,2020-12-05,138568,1194
Nebraska,NE,2020-12-06,139834,1205
Nebraska,NE,2020-12-07,141127,1236
Nebraska,NE,2020-12-08,142595,1271
Nebraska,NE,2020-12-09,143924,1294
Nevada,NV,2020-01-22,0,0
Nevada,NV,2020-01-23,0,0
Nevada,NV,2020-01-24,0,0
Nevada,NV,2020-01-25,0,0
Nevada,NV,2020-01-26,0,0
Nevada,NV,2020-01-27,0,0
Nevada,NV,2020-01-28,0,0
Nevada,NV,2020-01-29,0,0
Nevada,NV,2020-01-30,0,0
Nevada,NV,2020-01-31,0,0
Nevada,NV,2020-02-01,0,0
Nevada,NV,2020-02-02,0,0
Nevada,NV,2020-02-03,0,0
Nevada,NV,2020-02-04,0,0
Nevada,NV,2020-02-05,0,0
Nevada,NV,2020-02-06,0,0
Nevada,NV,2020-02-07,0,0
Nevada,NV,2020-02-08,0,0
Nevada,NV,2020-02-09,0,0
Nevada,NV,2020-02-10,0,0
Nevada,NV,2020-02-11,0,0
Nevada,NV,2020-02-12,0,0
Nevada,NV,2020-02-13,0,0
Nevada,NV,2020-02-14,0,0
Nevada,NV,2020-02-15,0,0
Nevada,NV,2020-02-16,0,0
Nevada,NV,2020-02-17,0,0
Nevada,NV,2020-02-18,0,0
Nevada,NV,2020-02-19,0,0
Nevada,NV,2020-02-20,0,0
Nevada,NV,2020-02-21,0,0
Nevada,NV,2020-02-22,0,0
Nevada,NV,2020-02-23,0,0
Nevada,NV,2020-02-24,0,0
Nevada,NV,2020-02-25,0,0
Nevada,NV,2020-02-26,0,0
Nevada,NV,2020-02-27,0,0
Nevada,NV,2020-02-28,0,0
Nevada,NV,2020-02-29,0,0
Nevada,NV,2020-03-01,0,0
Nevada,NV,2020-03-02,0,0
Nevada,NV,2020-03-03,0,0
Nevada,NV,2020-03-04,0,0
Nevada,NV,2020-03-05,1,0
Nevada,NV,2020-03-06,2,0
Nevada,NV,2020-03-07,2,0
Nevada,NV,2020-03-08,4,0
Nevada,NV,2020-03-09,4,0
Nevada,NV,2020-03-10,4,0
Nevada,NV,2020-03-11,7,0
Nevada,NV,2020-03-12,10,0
Nevada,NV,2020-03-13,18,0
Nevada,NV,2020-03-14,20,0
Nevada,NV,2020-03-15,20,0
Nevada,NV,2020-03-16,45,1
Nevada,NV,2020-03-17,55,1
Nevada,NV,2020-03-18,55,1
Nevada,NV,2020-03-19,95,1
Nevada,NV,2020-03-20,161,2
Nevada,NV,2020-03-21,161,2
Nevada,NV,2020-03-22,190,2
Nevada,NV,2020-03-23,245,4
Nevada,NV,2020-03-24,278,4
Nevada,NV,2020-03-25,323,6
Nevada,NV,2020-03-26,420,10
Nevada,NV,2020-03-27,536,10
Nevada,NV,2020-03-28,626,10
Nevada,NV,2020-03-29,920,15
Nevada,NV,2020-03-30,1012,15
Nevada,NV,2020-03-31,1114,26
Nevada,NV,2020-04-01,1279,31
Nevada,NV,2020-04-02,1463,38
Nevada,NV,2020-04-03,1514,43
Nevada,NV,2020-04-04,1742,46
Nevada,NV,2020-04-05,1855,46
Nevada,NV,2020-04-06,1953,46
Nevada,NV,2020-04-07,2124,72
Nevada,NV,2020-04-08,2259,72
Nevada,NV,2020-04-09,2456,81
Nevada,NV,2020-04-10,2722,90
Nevada,NV,2020-04-11,2702,102
Nevada,NV,2020-04-12,2836,112
Nevada,NV,2020-04-13,2990,114
Nevada,NV,2020-04-14,3134,126
Nevada,NV,2020-04-15,3211,131
Nevada,NV,2020-04-16,3214,137
Nevada,NV,2020-04-17,3524,142
Nevada,NV,2020-04-18,3626,151
Nevada,NV,2020-04-19,3728,158
Nevada,NV,2020-04-20,3830,159
Nevada,NV,2020-04-21,3937,163
Nevada,NV,2020-04-22,4081,172
Nevada,NV,2020-04-23,4208,195
Nevada,NV,2020-04-24,4398,197
Nevada,NV,2020-04-25,4539,205
Nevada,NV,2020-04-26,4734,206
Nevada,NV,2020-04-27,4700,206
Nevada,NV,2020-04-28,4821,219
Nevada,NV,2020-04-29,4934,230
Nevada,NV,2020-04-30,5053,243
Nevada,NV,2020-05-01,5248,246
Nevada,NV,2020-05-02,5389,255
Nevada,NV,2020-05-03,5472,258
Nevada,NV,2020-05-04,5630,265
Nevada,NV,2020-05-05,5660,270
Nevada,NV,2020-05-06,5741,289
Nevada,NV,2020-05-07,5855,297
Nevada,NV,2020-05-08,5920,294
Nevada,NV,2020-05-09,6171,313
Nevada,NV,2020-05-10,6120,310
Nevada,NV,2020-05-11,6152,312
Nevada,NV,2020-05-12,6313,321
Nevada,NV,2020-05-13,6476,331
Nevada,NV,2020-05-14,6504,333
Nevada,NV,2020-05-15,6733,343
Nevada,NV,2020-05-16,6813,347
Nevada,NV,2020-05-17,6949,350
Nevada,NV,2020-05-18,7061,358
Nevada,NV,2020-05-19,7096,358
Nevada,NV,2020-05-20,7388,377
Nevada,NV,2020-05-21,7400,383
Nevada,NV,2020-05-22,7525,386
Nevada,NV,2020-05-23,7526,387
Nevada,NV,2020-05-24,7881,380
Nevada,NV,2020-05-25,7956,394
Nevada,NV,2020-05-26,8057,394
Nevada,NV,2020-05-27,8150,402
Nevada,NV,2020-05-28,8248,406
Nevada,NV,2020-05-29,8376,406
Nevada,NV,2020-05-30,8517,417
Nevada,NV,2020-05-31,8628,417
Nevada,NV,2020-06-01,8702,417
Nevada,NV,2020-06-02,8858,417
Nevada,NV,2020-06-03,8951,431
Nevada,NV,2020-06-04,9129,430
Nevada,NV,2020-06-05,9309,436
Nevada,NV,2020-06-06,9491,437
Nevada,NV,2020-06-07,9669,438
Nevada,NV,2020-06-08,9816,442
Nevada,NV,2020-06-09,10045,446
Nevada,NV,2020-06-10,10218,449
Nevada,NV,2020-06-11,10473,459
Nevada,NV,2020-06-12,10704,461
Nevada,NV,2020-06-13,10997,462
Nevada,NV,2020-06-14,11201,463
Nevada,NV,2020-06-15,11315,465
Nevada,NV,2020-06-16,11683,467
Nevada,NV,2020-06-17,11854,473
Nevada,NV,2020-06-18,12169,475
Nevada,NV,2020-06-19,12524,479
Nevada,NV,2020-06-20,12976,486
Nevada,NV,2020-06-21,13240,487
Nevada,NV,2020-06-22,13528,489
Nevada,NV,2020-06-23,13997,492
Nevada,NV,2020-06-24,14362,494
Nevada,NV,2020-06-25,14859,495
Nevada,NV,2020-06-26,15240,498
Nevada,NV,2020-06-27,16339,500
Nevada,NV,2020-06-28,17160,500
Nevada,NV,2020-06-29,17894,504
Nevada,NV,2020-06-30,18456,507
Nevada,NV,2020-07-01,19101,511
Nevada,NV,2020-07-02,19733,525
Nevada,NV,2020-07-03,20718,528
Nevada,NV,2020-07-04,21575,530
Nevada,NV,2020-07-05,22418,534
Nevada,NV,2020-07-06,22909,537
Nevada,NV,2020-07-07,23785,548
Nevada,NV,2020-07-08,24301,553
Nevada,NV,2020-07-09,24904,571
Nevada,NV,2020-07-10,25908,579
Nevada,NV,2020-07-11,26838,592
Nevada,NV,2020-07-12,27683,593
Nevada,NV,2020-07-13,28515,593
Nevada,NV,2020-07-14,29619,612
Nevada,NV,2020-07-15,30468,618
Nevada,NV,2020-07-16,31915,626
Nevada,NV,2020-07-17,33295,637
Nevada,NV,2020-07-18,34477,646
Nevada,NV,2020-07-19,35765,647
Nevada,NV,2020-07-20,36713,648
Nevada,NV,2020-07-21,37528,676
Nevada,NV,2020-07-22,38657,704
Nevada,NV,2020-07-23,39919,709
Nevada,NV,2020-07-24,40885,722
Nevada,NV,2020-07-25,41816,732
Nevada,NV,2020-07-26,42843,734
Nevada,NV,2020-07-27,43831,739
Nevada,NV,2020-07-28,44936,759
Nevada,NV,2020-07-29,45806,780
Nevada,NV,2020-07-30,46824,801
Nevada,NV,2020-07-31,48088,830
Nevada,NV,2020-08-01,49074,832
Nevada,NV,2020-08-02,50205,832
Nevada,NV,2020-08-03,51199,847
Nevada,NV,2020-08-04,52179,862
Nevada,NV,2020-08-05,52828,890
Nevada,NV,2020-08-06,53557,900
Nevada,NV,2020-08-07,54533,920
Nevada,NV,2020-08-08,55419,949
Nevada,NV,2020-08-09,56230,957
Nevada,NV,2020-08-10,56972,963
Nevada,NV,2020-08-11,57520,981
Nevada,NV,2020-08-12,58048,996
Nevada,NV,2020-08-13,58650,1030
Nevada,NV,2020-08-14,59749,1045
Nevada,NV,2020-08-15,60608,1069
Nevada,NV,2020-08-16,61305,1072
Nevada,NV,2020-08-17,61967,1077
Nevada,NV,2020-08-18,62639,1102
Nevada,NV,2020-08-19,63028,1134
Nevada,NV,2020-08-20,63584,1172
Nevada,NV,2020-08-21,64433,1185
Nevada,NV,2020-08-22,65069,1197
Nevada,NV,2020-08-23,65601,1197
Nevada,NV,2020-08-24,66010,1200
Nevada,NV,2020-08-25,66413,1230
Nevada,NV,2020-08-26,66666,1250
Nevada,NV,2020-08-27,67220,1271
Nevada,NV,2020-08-28,67852,1287
Nevada,NV,2020-08-29,68461,1302
Nevada,NV,2020-08-30,68908,1302
Nevada,NV,2020-08-31,69228,1305
Nevada,NV,2020-09-01,69633,1313
Nevada,NV,2020-09-02,69872,1336
Nevada,NV,2020-09-03,70223,1363
Nevada,NV,2020-09-04,70712,1375
Nevada,NV,2020-09-05,71102,1388
Nevada,NV,2020-09-06,71610,1389
Nevada,NV,2020-09-07,71967,1393
Nevada,NV,2020-09-08,72104,1393
Nevada,NV,2020-09-09,72258,1412
Nevada,NV,2020-09-10,72546,1429
Nevada,NV,2020-09-11,72806,1439
Nevada,NV,2020-09-12,73220,1449
Nevada,NV,2020-09-13,73537,1452
Nevada,NV,2020-09-14,73814,1456
Nevada,NV,2020-09-15,74040,1482
Nevada,NV,2020-09-16,74248,1494
Nevada,NV,2020-09-17,74595,1506
Nevada,NV,2020-09-18,75096,1524
Nevada,NV,2020-09-19,75419,1528
Nevada,NV,2020-09-20,75804,1531
Nevada,NV,2020-09-21,76036,1531
Nevada,NV,2020-09-22,76298,1546
Nevada,NV,2020-09-23,76807,1556
Nevada,NV,2020-09-24,77197,1564
Nevada,NV,2020-09-25,77753,1573
Nevada,NV,2020-09-26,78355,1582
Nevada,NV,2020-09-27,78728,1585
Nevada,NV,2020-09-28,79191,1585
Nevada,NV,2020-09-29,79595,1593
Nevada,NV,2020-09-30,79980,1600
Nevada,NV,2020-10-01,80410,1603
Nevada,NV,2020-10-02,81182,1609
Nevada,NV,2020-10-03,81708,1620
Nevada,NV,2020-10-04,82100,1623
Nevada,NV,2020-10-05,82437,1623
Nevada,NV,2020-10-06,82916,1629
Nevada,NV,2020-10-07,83347,1636
Nevada,NV,2020-10-08,83827,1649
Nevada,NV,2020-10-09,84593,1657
Nevada,NV,2020-10-10,85399,1659
Nevada,NV,2020-10-11,85779,1661
Nevada,NV,2020-10-12,86348,1664
Nevada,NV,2020-10-13,86835,1674
Nevada,NV,2020-10-14,87314,1691
Nevada,NV,2020-10-15,87969,1698
Nevada,NV,2020-10-16,88685,1707
Nevada,NV,2020-10-17,89652,1707
Nevada,NV,2020-10-18,90261,1710
Nevada,NV,2020-10-19,90843,1712
Nevada,NV,2020-10-20,91499,1727
Nevada,NV,2020-10-21,92064,1732
Nevada,NV,2020-10-22,92853,1736
Nevada,NV,2020-10-23,93665,1738
Nevada,NV,2020-10-24,94812,1743
Nevada,NV,2020-10-25,95703,1748
Nevada,NV,2020-10-26,96178,1749
