file_name,url,title,date,type,core_terms,citation,S-M-P,ID,aao citation,consel,order,decription
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29932, FILE_ [redacted] - OFFICE_ [redacted].pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K114-00000-00&context=,2015 Immig. Rptr. LEXIS 29932,JUN252015,appeal,"traffic, nonimmigrant, summarily, physical presence, severe form, alien, erroneous conclusion of law, personal statement, reasonable request, statement of facts, extreme hardship, fail to identify, director™s, the, the",2015 Immig. Rptr. LEXIS 29932 *,False,,UNKNOWN,not represented,The appeal is summarily dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. Section 101(a)(15)(T) of the Act provides, in pertinent part, that an applicant may be classified as 
a T-1 nonimmigrant if he or she is:
(i) [S]ubject to section 214(o), an alien who the Secretary of Homeland Security, or in the case of 
subclause (III)(aa) the Secretary of Homeland Security, in consultation with the Attorney General, 
determinesŠ
(I) is or has been a victim of a severe form of trafficking in persons, as defined in section 103 of 
the Trafficking Victims Protection Act of 2000,
(II) is physically present in the United States, American Samoa, or the Commonwealth of 
the Northern Mariana Islands, or at a port of entry thereto, on account of such trafficking, 
including physical presence on account of the alien having been allowed entry into the United 
States for participation in investigative or judicial processes associated with an act or a perpetrator 
of trafficking;
(III) (aa) has complied with any reasonable request for assistance in the Federal, State, or local 
investigation or prosecution of acts of trafficking or the investigation of crime where acts of 
trafficking are at least one central reason for the commission of that crime;
(bb) in consultation with the Attorney General, as appropriate, is unable to cooperate with a 
request described in item (aa) due to physical or psychological trauma; or
(cc) has not attained 18 years of age; and
(IV) the alien would suffer extreme hardship involving unusual and severe harm upon removal [.]
The director denied the 
Application for T Nonimmigrant Status
 (Form I-914) for failure to establish that 
the applicant: (1) is a victim of a severe form of trafficking in persons; (2) is physically present in the 
United States on account of such trafficking; (3) has complied with any reasonable request for 
assistance from a law enforcement agency in the investigation or prosecution of the trafficking or related 
crime; and (4) would suffer extreme hardship involving unusual and severe harm upon removal.
"
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29934, FILE_ [redacted] - OFFICE_ [redacted].pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K115-00000-00&context=,2015 Immig. Rptr. LEXIS 29934,JUL072015,appeal,"redact, traffic, applicant™s, severe form, nonimmigrant, involuntary servitude, coercion, peonage, extreme hardship, recruiter, physical presence, visa, work hours, pay stub, indebtedness, transport",2015 Immig. Rptr. LEXIS 29934 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in "
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29935, FILE_ [redacted] - APPLICATION RECEIPT#.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K116-00000-00&context=,2015 Immig. Rptr. LEXIS 29935,JUL092015,appeal,"redact, traffic, recruiter, applicant™s, agents, visa, recount, severe form, nonimmigrant, involuntary servitude, coercion, peonage, housekeeper, renewal, transport, physical presence, employment contract, relevant evidence, indebtedness, expire, salary, alien, walk",2015 Immig. Rptr. LEXIS 29935 *,False,,UNKNOWN,represented,The appeal will be dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. The director denied the application for failure to establish that: the applicant was a victim of a 
severe form of trafficking in persons; was physically present in the United States on account of such 
trafficking; and had complied with any reasonable request for assistance in the investigation or 
prosecution of such trafficking. On appeal, the applicant submits a brief and additional evidence.
"
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29937, FILE_ [redacted] - APPLICATION RECEIPT#.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K117-00000-00&context=,2015 Immig. Rptr. LEXIS 29937,JUL092015,appeal,"redact, traffic, recruiter, applicant™s, agents, visa, involuntary servitude, coercion, peonage, severe form, nonimmigrant, hours per week, indebtedness, recount, physical presence, relevant evidence, personal loan, servitude, temporary, transport, renewal, induce",2015 Immig. Rptr. LEXIS 29937 *,False,,UNKNOWN,represented,The appeal will be dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. The director denied the application for failure to establish that the applicant was a victim of a 
severe form of trafficking in persons and was physically present in the United States on account of such 
trafficking. On appeal, the applicant submits a brief and additional evidence.
"
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29938, FILE_ [redacted] - APPLICATION RECEIPT#.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K118-00000-00&context=,2015 Immig. Rptr. LEXIS 29938,JUL092015,appeal,"redact, traffic, recruiter, agents, applicant™s, visa, severe form, involuntary servitude, coercion, nonimmigrant, recount, peonage, transport, physical presence, employment contract, temporary worker, three year, per hour, certificate, renewal, induce, salary",2015 Immig. Rptr. LEXIS 29938 *,False,,UNKNOWN,represented,The appeal will be dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. The director denied the application for failure to establish that: the applicant was a victim of a 
severe form of trafficking in persons; was physically present in the United States on account of such 
trafficking; and had complied with any reasonable request for assistance in the investigation or 
prosecution of such trafficking. On appeal, the applicant submits a brief and additional evidence.
"
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29940, FILE_ [redacted] - APPLICATION RECEIPT#.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K119-00000-00&context=,2015 Immig. Rptr. LEXIS 29940,JUL142015,appeal,"redact, traffic, applicant™s, severe form, nonimmigrant, involuntary servitude, coercion, peonage, extreme hardship, physical presence, indebtedness",2015 Immig. Rptr. LEXIS 29940 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. The director denied the application because the applicant did not establish that he was a victim of "
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29942, FILE_ [redacted] - APPLICATION RECEIPT#.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K11B-00000-00&context=,2015 Immig. Rptr. LEXIS 29942,JUL142015,appeal,"redact, traffic, applicant™s, nonimmigrant, severe form, involuntary servitude, coercion, peonage, extreme hardship, physical presence, indebtedness",2015 Immig. Rptr. LEXIS 29942 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. The director denied the application because the applicant did not establish that he was a victim of "
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29944, FILE_ [redacted] - APPLICATION RECEIPT#.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K11C-00000-00&context=,2015 Immig. Rptr. LEXIS 29944,JUL172015,appeal,"redact, traffic, applicant™s, recount, severe form, nonimmigrant, involuntary servitude, coercion, recruitment, visa, peonage, transport, hotel, physical presence, per hour, indebtedness, relevant evidence, temporary worker, renewal, salary",2015 Immig. Rptr. LEXIS 29944 *,False,,UNKNOWN,represented,The appeal will be dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (ﬁthe Actﬂ), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons. The director denied the application for failure to establish that: the applicant was a victim of a 
severe form of trafficking in persons; was physically present in the United States on account of such 
trafficking; and had complied with any reasonable request for assistance in the investigation or 
prosecution of such trafficking. On appeal, the applicant submits a brief and additional evidence.
"
"IN RE_ Applicant_ [redacted], 2015 Immig. Rptr. LEXIS 29945, FILE_ [redacted] - OFFICE_ [redacted].pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WJ5-T710-R03K-K11D-00000-00&context=,2015 Immig. Rptr. LEXIS 29945,JUL172015,appeal,"nonimmigrant, permanent resident, immigrate, relinquishment, applicant™s, permanent residency, classification, immigration judge, ineligible, removal proceedings, eligible, abandon, alien",2015 Immig. Rptr. LEXIS 29945 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (the Act), 
8 U.S.C. 

, as a victim of a severe form of trafficking in 
persons.
"
"IN RE_ APPLICANT_ [redacted], 2015 Immig. Rptr. LEXIS 7309, FILE_ [redacted]--OFFICE_ VERMONT SERVIC.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5GH5-3HG0-004J-701Y-00000-00&context=,2015 Immig. Rptr. LEXIS 7309,FEB062015,appeal,"redact, traffic, cartel, severe form, psychological evaluation, involuntary servitude, coercion, aunt, recount, uncle, physical presence, nonimmigrant, peonage, induce, alien, sex act, bondage, detain, pertinent part, use of force, slavery, smuggle, border, ranch",2015 Immig. Rptr. LEXIS 7309 *,False,,UNKNOWN,represented,The appeal is dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (""the Act""), 
8 U.S.C. § 1101(a)(15)(T)(i)
, as a victim of a severe form of trafficking in 
persons.
"
"IN RE_ APPLICANT_ [redacted], 2015 Immig. Rptr. LEXIS 7310, FILE_ [redacted]--OFFICE_ VERMONT SERVIC.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5GH5-3HG0-004J-7020-00000-00&context=,2015 Immig. Rptr. LEXIS 7310,FEB102015,appeal,"traffic, nonimmigrant, summarily, physical presence, severe form, alien, erroneous conclusion of law, reasonable request, statement of facts, extreme hardship, director's, redact",2015 Immig. Rptr. LEXIS 7310 *,False,,UNKNOWN,"Counsel
 [*1] 
ON BEHALF OF APPLICANT:
 SELF-REPRESENTED
",The appeal is summarily dismissed,"The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (""the Act""), 
8 U.S.C. § 1101(a)(15)(T)(i)
, as a victim of a severe form of trafficking in 
persons. Section 101(a)(15)(T) of the Act provides, in pertinent part, that an applicant may be classified as 
a T -1 nonimmigrant if he or she is:
(i) [S]ubject to section 214(o), an alien who the Secretary of Homeland Security, or in the case of 
subclause (III)(aa) the Secretary of Homeland Security, in consultation with the Attorney General,  determines -
(I) is or has been a victim of a severe form of trafficking in persons, as defined in section 103 of 
the Trafficking Victims Protection Act of 2000,
(II) is physically present in the United States, American Samoa, or the Commonwealth of the 
Northern Mariana Islands, or at a port of entry thereto, on account of such trafficking, including 
physical presence on account of the alien having been allowed entry into the United States for 
participation in investigative or judicial processes associated with an act or a perpetrator of 
trafficking;
(III) (aa) has complied with any reasonable request for assistance in the Federal, State, or local 
investigation or prosecution of acts of trafficking or the investigation of crime where acts of 
trafficking are at least one central reason for the commission of that crime;
(bb) in consultation with the Attorney General, as appropriate, is unable to cooperate with a 
request described in item (aa) due to physical or psychological trauma; or
(cc) has not attained 18 years of age; and
(IV) the alien would suffer extreme hardship involving unusual and severe harm upon removal[.] 
The director denied the application for failure to establish that the applicant: (1) is a victim of a 
severe form of trafficking in persons; (2) is physically present in the United States on account of such 
trafficking; (3) has complied with any reasonable request for assistance from a law enforcement agency in 
the investigation or prosecution of the trafficking or related crime; and (4) would suffer extreme hardship 
involving unusual and severe harm upon removal.
"
"IN RE_ APPLICANT_ [redacted], 2015 Immig. Rptr. LEXIS 7311, FILE_ [redacted]--OFFICE_ VERMONT SERVIC.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5GH5-3HG0-004J-7021-00000-00&context=,2015 Immig. Rptr. LEXIS 7311,FEB202015,appeal,"redact, traffic, recruiter, teacher, visa, nonimmigrant, severe form, coercion, involuntary servitude, peonage, permanent residency, employment contract, teaching position, high school, certificate, physical presence, relevant evidence, indebtedness, terminate, notice, physical restraint, applicant's claim, servitude, bondage, renewal, slavery, travel",2015 Immig. Rptr. LEXIS 7311 *,False,,UNKNOWN,represented,"[*27] 
 The appeal is dismissed","The applicant seeks nonimmigrant classification under 
section 101(a)(15)(T)(i) of the Immigration and 
Nationality Act
 (""the Act""), 
8 U.S.C. § 1101(a)(15)(T)(i)
, as a victim of a severe form of trafficking in 
persons. The director denied the application for failure to establish that the applicant was a victim of a 
severe form of trafficking in persons, was physically present in the United States on account of such 
trafficking and had complied with any reasonable request for assistance in the investigation or prosecution 
of such trafficking. On appeal, the applicant submits a brief and additional evidence.
"
