state,state_code,date,cases,positive,probableCases,negative,totalTestResults,death,hospitalized,total,positive_rate,positive_negative_ratio,positive_delta,negative_delta,totalTestResults_delta,death_delta,positive_rate_delta,positive_negative_ratio_delta
Ohio,OH,2020-11-28,406703,406703.0,22159.0,5622006.0,6028709.0,6378.0,26262.0,6028709,6.746104347999999,7.23412604,6895.0,102273.0,109168.0,32.0,6.315953392935658,6.741759799751645
Ohio,OH,2020-11-29,414432,414432.0,22303.0,5669053.0,6083485.0,6399.0,26507.0,6083485,6.812410978,7.310427332000001,7729.0,47047.0,54776.0,21.0,14.11019424565503,16.428252598465363
Ohio,OH,2020-11-30,421063,421063.0,22692.0,5707534.0,6128597.0,6429.0,26864.0,6128597,6.870463175,7.377319171,6631.0,38481.0,45112.0,30.0,14.698971448838446,17.231880668381798
Ohio,OH,2020-12-01,430093,430093.0,23313.0,5752838.0,6182931.0,6548.0,27449.0,6182931,6.956134558,7.476188274,9030.0,45304.0,54334.0,119.0,16.619427982478744,19.93201483312732
Ohio,OH,2020-12-02,437928,437928.0,23713.0,5779816.0,6217744.0,6671.0,27885.0,6217744,7.0431976610000016,7.576850197000001,7835.0,26978.0,34813.0,123.0,22.50596041708557,29.042182519089625
Ohio,OH,2020-12-03,446849,446849.0,24001.0,5823939.0,6270788.0,6753.0,28281.0,6270788,7.125882744,7.672625005,8921.0,44123.0,53044.0,82.0,16.818113264459694,20.218480157740863
Ohio,OH,2020-12-04,456963,456963.0,24639.0,5892479.0,6349442.0,6882.0,28673.0,6349442,7.196900137,7.755021274,10114.0,68540.0,78654.0,129.0,12.85885015383833,14.756346658885322
Ohio,OH,2020-12-05,467432,467432.0,24973.0,5949233.0,6416665.0,6946.0,28959.0,6416665,7.284656438,7.857012827999999,10469.0,56754.0,67223.0,64.0,15.573538818559124,18.44627691440251
Ohio,OH,2020-12-06,475024,475024.0,25057.0,6000686.0,6475710.0,6959.0,29233.0,6475710,7.335473639,7.916161586,7592.0,51453.0,59045.0,13.0,12.857989668896606,14.755213495811711
Oklahoma,OK,2020-03-07,1,1.0,,,1.0,,,1,100.0,,-475023.0,,-6475709.0,,7.3354593296270725,
Oklahoma,OK,2020-03-08,1,1.0,,8.0,9.0,,,11,11.11111111,12.5,0.0,,8.0,,0.0,
Oklahoma,OK,2020-03-09,1,1.0,,8.0,9.0,,,19,11.11111111,12.5,0.0,0.0,0.0,,,
Oklahoma,OK,2020-03-10,2,2.0,,15.0,17.0,,,28,11.76470588,13.33333333,1.0,7.0,8.0,,12.5,14.285714285714285
Oklahoma,OK,2020-03-11,2,2.0,,15.0,17.0,,,28,11.76470588,13.33333333,0.0,0.0,0.0,,,
Oklahoma,OK,2020-03-12,3,3.0,,36.0,39.0,,,43,7.692307692000001,8.333333332999999,1.0,21.0,22.0,,4.545454545454546,4.761904761904762
Oklahoma,OK,2020-03-13,3,3.0,,36.0,39.0,,,76,7.692307692000001,8.333333332999999,0.0,0.0,0.0,,,
Oklahoma,OK,2020-03-14,4,4.0,,36.0,40.0,,,77,10.0,11.11111111,1.0,0.0,1.0,,100.0,
Oklahoma,OK,2020-03-15,4,9.0,,118.0,127.0,,,139,7.086614172999999,7.6271186439999985,5.0,82.0,87.0,,5.747126436781609,6.097560975609756
Oklahoma,OK,2020-03-16,10,10.0,,174.0,184.0,,,213,5.434782609,5.747126437,1.0,56.0,57.0,,1.7543859649122806,1.7857142857142856
Oklahoma,OK,2020-03-17,17,17.0,,247.0,264.0,,,346,6.439393939,6.882591092999999,7.0,73.0,80.0,,8.75,9.58904109589041
Oklahoma,OK,2020-03-18,17,29.0,,378.0,407.0,,,517,7.125307125,7.671957672,12.0,131.0,143.0,,8.391608391608392,9.16030534351145
Oklahoma,OK,2020-03-19,44,44.0,,466.0,510.0,1.0,,760,8.62745098,9.442060086,15.0,88.0,103.0,,14.563106796116504,17.045454545454543
Oklahoma,OK,2020-03-20,49,49.0,,538.0,587.0,1.0,,961,8.347529813,9.107806691,5.0,72.0,77.0,0.0,6.493506493506493,6.944444444444445
Oklahoma,OK,2020-03-21,53,53.0,,560.0,613.0,1.0,10.0,757,8.646003262999999,9.464285713999999,4.0,22.0,26.0,0.0,15.384615384615385,18.181818181818183
Oklahoma,OK,2020-03-22,67,67.0,,669.0,736.0,2.0,11.0,838,9.10326087,10.01494768,14.0,109.0,123.0,1.0,11.38211382113821,12.844036697247708
Oklahoma,OK,2020-03-23,81,81.0,,694.0,775.0,2.0,15.0,877,10.4516129,11.67146974,14.0,25.0,39.0,0.0,35.8974358974359,56.00000000000001
Oklahoma,OK,2020-03-24,106,106.0,,735.0,841.0,3.0,25.0,841,12.60404281,14.42176871,25.0,41.0,66.0,1.0,37.878787878787875,60.97560975609756
Oklahoma,OK,2020-03-25,164,164.0,,805.0,969.0,5.0,59.0,969,16.9246646,20.37267081,58.0,70.0,128.0,2.0,45.3125,82.85714285714286
Oklahoma,OK,2020-03-26,248,248.0,,958.0,1206.0,7.0,86.0,1206,20.56384743,25.88726514,84.0,153.0,237.0,2.0,35.44303797468354,54.90196078431373
Oklahoma,OK,2020-03-27,322,322.0,,1084.0,1406.0,8.0,105.0,1406,22.90184922,29.70479705,74.0,126.0,200.0,1.0,37.0,58.730158730158735
Oklahoma,OK,2020-03-28,377,377.0,,1180.0,1557.0,15.0,126.0,1557,24.21323057,31.94915254,55.0,96.0,151.0,7.0,36.423841059602644,57.291666666666664
Oklahoma,OK,2020-03-29,429,429.0,,1205.0,1634.0,16.0,140.0,1634,26.25458996,35.60165975,52.0,25.0,77.0,1.0,67.53246753246754,208.0
Oklahoma,OK,2020-03-30,481,481.0,,1207.0,1688.0,17.0,153.0,1688,28.49526066,39.85086993,52.0,2.0,54.0,1.0,96.29629629629629,2600.0
Oklahoma,OK,2020-03-31,568,565.0,,1229.0,1794.0,23.0,177.0,1794,31.49386845,45.97233523,84.0,22.0,106.0,6.0,79.24528301886792,381.8181818181818
Oklahoma,OK,2020-04-01,721,719.0,,1248.0,1967.0,30.0,219.0,1967,36.55312659,57.61217949,154.0,19.0,173.0,7.0,89.01734104046243,810.5263157894736
Oklahoma,OK,2020-04-02,881,879.0,,1265.0,2144.0,34.0,257.0,2144,40.99813433,69.48616601,160.0,17.0,177.0,4.0,90.3954802259887,941.1764705882354
Oklahoma,OK,2020-04-03,990,988.0,,1315.0,2303.0,38.0,289.0,2303,42.90056448,75.13307985,109.0,50.0,159.0,4.0,68.55345911949685,218.00000000000003
Oklahoma,OK,2020-04-04,1161,1159.0,,1362.0,2521.0,42.0,316.0,2521,45.97381991,85.09544787,171.0,47.0,218.0,4.0,78.44036697247707,363.82978723404256
Oklahoma,OK,2020-04-05,1254,1252.0,,1401.0,2653.0,46.0,330.0,2653,47.19185827,89.36473947,93.0,39.0,132.0,4.0,70.45454545454545,238.46153846153845
Oklahoma,OK,2020-04-06,1329,1327.0,,1422.0,2749.0,51.0,340.0,2749,48.27209895,93.31926864,75.0,21.0,96.0,5.0,78.125,357.14285714285717
Oklahoma,OK,2020-04-07,1474,1472.0,,11821.0,13293.0,67.0,376.0,13293,11.07349733,12.45241519,145.0,10399.0,10544.0,16.0,1.3751896813353566,1.3943648427733437
Oklahoma,OK,2020-04-08,1526,1524.0,,11821.0,13345.0,79.0,390.0,13345,11.42000749,12.8923103,52.0,0.0,52.0,12.0,100.0,
Oklahoma,OK,2020-04-09,1686,1684.0,,18595.0,20279.0,80.0,415.0,20279,8.30415701,9.056197903,160.0,6774.0,6934.0,1.0,2.307470435535045,2.3619722468260997
Oklahoma,OK,2020-04-10,1794,1794.0,,20370.0,22164.0,88.0,428.0,22164,8.094206822,8.807069219,110.0,1775.0,1885.0,8.0,5.835543766578249,6.197183098591549
Oklahoma,OK,2020-04-11,1868,1868.0,,20790.0,22658.0,94.0,446.0,22658,8.244328714,8.985088985,74.0,420.0,494.0,6.0,14.979757085020243,17.61904761904762
Oklahoma,OK,2020-04-12,1970,1970.0,,20790.0,22760.0,96.0,446.0,22760,8.655536028,9.475709476,102.0,0.0,102.0,2.0,100.0,
Oklahoma,OK,2020-04-13,2069,2069.0,,20790.0,22859.0,99.0,457.0,22859,9.051139595,9.951899952,99.0,0.0,99.0,3.0,100.0,
Oklahoma,OK,2020-04-14,2184,2184.0,,26085.0,28269.0,108.0,488.0,28269,7.725777353,8.372627947,115.0,5295.0,5410.0,9.0,2.1256931608133085,2.1718602455146363
Oklahoma,OK,2020-04-15,2263,2263.0,,26956.0,29219.0,123.0,510.0,29219,7.7449604710000015,8.395162487,79.0,871.0,950.0,15.0,8.31578947368421,9.07003444316877
Oklahoma,OK,2020-04-16,2357,2357.0,,28542.0,30899.0,131.0,528.0,30899,7.6280785789999985,8.258005746,94.0,1586.0,1680.0,8.0,5.595238095238096,5.926860025220681
Oklahoma,OK,2020-04-17,2465,2465.0,,31155.0,33620.0,136.0,528.0,33620,7.331945271,7.91205264,108.0,2613.0,2721.0,5.0,3.9691289966923926,4.133180252583238
Oklahoma,OK,2020-04-18,2465,2570.0,,32966.0,35536.0,139.0,541.0,35536,7.232102656,7.795910939,105.0,1811.0,1916.0,3.0,5.480167014613778,5.797901711761458
Oklahoma,OK,2020-04-19,2567,2599.0,,32966.0,35565.0,140.0,541.0,35565,7.30774638,7.883880362,29.0,0.0,29.0,1.0,100.0,
Oklahoma,OK,2020-04-20,2680,2680.0,,32966.0,35646.0,143.0,541.0,35646,7.518375132999999,8.12958806,81.0,0.0,81.0,3.0,100.0,
Oklahoma,OK,2020-04-21,2807,2807.0,,41537.0,44344.0,164.0,561.0,44344,6.330055926,6.757830368,127.0,8571.0,8698.0,21.0,1.4601057714417107,1.4817407537043519
Oklahoma,OK,2020-04-22,2894,2894.0,,43019.0,45913.0,170.0,588.0,45913,6.303225666,6.727260048,87.0,1482.0,1569.0,6.0,5.544933078393881,5.870445344129554
Oklahoma,OK,2020-04-23,3017,3017.0,,43019.0,46036.0,179.0,622.0,46036,6.553566774,7.013180222999999,123.0,0.0,123.0,9.0,100.0,
Oklahoma,OK,2020-04-24,3121,3121.0,,43019.0,46140.0,188.0,637.0,46140,6.764195925,7.254933866,104.0,0.0,104.0,9.0,100.0,
Oklahoma,OK,2020-04-25,3194,3193.0,,49891.0,53084.0,194.0,637.0,53084,6.014995102,6.399951895,72.0,6872.0,6944.0,6.0,1.0368663594470047,1.0477299185098952
Oklahoma,OK,2020-04-26,3254,3253.0,,49891.0,53144.0,195.0,653.0,53144,6.121104922000001,6.520214067,60.0,0.0,60.0,1.0,100.0,
Oklahoma,OK,2020-04-27,3281,3280.0,,49891.0,53171.0,197.0,656.0,53171,6.168776212999999,6.574332044,27.0,0.0,27.0,2.0,100.0,
Oklahoma,OK,2020-04-28,3410,3410.0,,56289.0,59699.0,207.0,656.0,59699,5.711988476,6.058021994,130.0,6398.0,6528.0,10.0,1.9914215686274508,2.031884964051266
Oklahoma,OK,2020-04-29,3473,3473.0,,57794.0,61267.0,214.0,693.0,61267,5.668630747000001,6.009274319,63.0,1505.0,1568.0,7.0,4.017857142857143,4.186046511627907
Oklahoma,OK,2020-04-30,3618,3618.0,,59804.0,63422.0,222.0,703.0,63422,5.704645076,6.049762557999999,145.0,2010.0,2155.0,8.0,6.728538283062645,7.213930348258707
Oklahoma,OK,2020-05-01,3748,3748.0,,59804.0,63552.0,230.0,715.0,63552,5.897532729,6.267139322,130.0,0.0,130.0,8.0,100.0,
Oklahoma,OK,2020-05-02,3851,3851.0,,59804.0,63655.0,238.0,743.0,63655,6.0497997020000005,6.439368603999998,103.0,0.0,103.0,8.0,100.0,
Oklahoma,OK,2020-05-03,3972,3972.0,,59804.0,63776.0,238.0,743.0,63776,6.228048169,6.641696208,121.0,0.0,121.0,0.0,100.0,
Oklahoma,OK,2020-05-04,4044,4044.0,,59804.0,63848.0,238.0,753.0,63848,6.333792758,6.762089492,72.0,0.0,72.0,0.0,100.0,
Oklahoma,OK,2020-05-05,4127,4127.0,,75290.0,79417.0,247.0,773.0,79417,5.196620371,5.481471643,83.0,15486.0,15569.0,9.0,0.5331106686363929,0.5359679710706444
Oklahoma,OK,2020-05-06,4202,4201.0,,78689.0,82890.0,253.0,773.0,82890,5.068162625,5.338738578,74.0,3399.0,3473.0,6.0,2.130722718111143,2.177110914974993
Oklahoma,OK,2020-05-07,4330,4330.0,,82557.0,86887.0,260.0,805.0,86887,4.983484296,5.244861126,129.0,3868.0,3997.0,7.0,3.2274205654240684,3.335056876938987
Oklahoma,OK,2020-05-08,4424,4424.0,,85433.0,89857.0,266.0,805.0,89857,4.923378257,5.178326876,94.0,2876.0,2970.0,6.0,3.1649831649831652,3.2684283727399164
Oklahoma,OK,2020-05-09,4490,4490.0,,91379.0,95869.0,270.0,822.0,95869,4.683474324,4.913601593,66.0,5946.0,6012.0,4.0,1.097804391217565,1.109989909182644
Oklahoma,OK,2020-05-10,4589,4589.0,,91379.0,95968.0,272.0,826.0,95968,4.781802267,5.021941584,99.0,0.0,99.0,2.0,100.0,
Oklahoma,OK,2020-05-11,4613,4613.0,,91379.0,95992.0,274.0,828.0,95992,4.805608801,5.048205824,24.0,0.0,24.0,2.0,100.0,
Oklahoma,OK,2020-05-12,4732,4732.0,,91379.0,96111.0,278.0,828.0,96111,4.9234739,5.178432681,119.0,0.0,119.0,4.0,100.0,
Oklahoma,OK,2020-05-13,4858,4852.0,,104275.0,109127.0,278.0,848.0,109127,4.446195717,4.653080796,120.0,12896.0,13016.0,0.0,0.921942224953903,0.9305210918114143
Oklahoma,OK,2020-05-14,4963,4962.0,,107221.0,112183.0,284.0,858.0,112183,4.423130064,4.627824773,110.0,2946.0,3056.0,6.0,3.599476439790576,3.73387644263408
Oklahoma,OK,2020-05-15,5087,5086.0,,113106.0,118192.0,285.0,863.0,118192,4.303167727,4.496666843,124.0,5885.0,6009.0,1.0,2.0635713097021133,2.1070518266779947
Oklahoma,OK,2020-05-16,5237,5237.0,,118162.0,123399.0,288.0,878.0,123399,4.243956596,4.432050913,151.0,5056.0,5207.0,3.0,2.899942385250624,2.9865506329113924
Oklahoma,OK,2020-05-17,5310,5310.0,,118162.0,123472.0,288.0,880.0,123472,4.30057017,4.493830504,73.0,0.0,73.0,0.0,100.0,
Oklahoma,OK,2020-05-18,5398,5398.0,,118162.0,123560.0,288.0,885.0,123560,4.368727744,4.568304531,88.0,0.0,88.0,0.0,100.0,
Oklahoma,OK,2020-05-19,5489,5489.0,,133658.0,139147.0,294.0,897.0,139147,3.944749078,4.106750064,91.0,15496.0,15587.0,6.0,0.5838198498748958,0.587248322147651
Oklahoma,OK,2020-05-20,5532,5532.0,,138839.0,144371.0,299.0,905.0,144371,3.831794474,3.984471222,43.0,5181.0,5224.0,5.0,0.8231240428790199,0.8299556070256708
Oklahoma,OK,2020-05-21,5680,5680.0,,143915.0,149595.0,304.0,917.0,149595,3.796918346,3.946774138,148.0,5076.0,5224.0,5.0,2.833078101071975,2.9156816390858946
Oklahoma,OK,2020-05-22,5849,5849.0,,147318.0,153167.0,307.0,926.0,153167,3.818707685,3.970322703,169.0,3403.0,3572.0,3.0,4.731243001119821,4.96620628856891
Oklahoma,OK,2020-05-23,5960,5960.0,,154943.0,160903.0,311.0,926.0,160903,3.704095014,3.846575838,111.0,7625.0,7736.0,4.0,1.434850051706308,1.455737704918033
Oklahoma,OK,2020-05-24,6037,6037.0,,154943.0,160980.0,311.0,938.0,160980,3.750155299,3.896271532,77.0,0.0,77.0,0.0,100.0,
Oklahoma,OK,2020-05-25,6090,6090.0,,154943.0,161033.0,313.0,938.0,161033,3.781833537,3.93047766,53.0,0.0,53.0,2.0,100.0,
Oklahoma,OK,2020-05-26,6138,6137.0,,153804.0,159941.0,318.0,941.0,159941,3.837039908,3.990143299,47.0,-1139.0,-1092.0,5.0,-4.304029304029304,-4.1264266900790165
Oklahoma,OK,2020-05-27,6229,6229.0,,172409.0,178638.0,322.0,941.0,178638,3.486940069,3.612920439,92.0,18605.0,18697.0,4.0,0.4920575493394662,0.49449072829884433
Oklahoma,OK,2020-05-28,6273,6270.0,,176136.0,182406.0,326.0,975.0,182406,3.437386928,3.559749285,41.0,3727.0,3768.0,4.0,1.0881104033970275,1.1000804936946607
Oklahoma,OK,2020-05-29,6338,6338.0,,181060.0,187398.0,329.0,982.0,187398,3.382106533,3.500497073,68.0,4924.0,4992.0,3.0,1.3621794871794872,1.380991064175467
Oklahoma,OK,2020-05-30,6418,6418.0,,186700.0,193118.0,334.0,982.0,193118,3.323356704,3.437600428,80.0,5640.0,5720.0,5.0,1.3986013986013985,1.4184397163120568
Oklahoma,OK,2020-05-31,6418,6506.0,,186700.0,193206.0,334.0,985.0,193206,3.367390247,3.484734869,88.0,0.0,88.0,0.0,100.0,
Oklahoma,OK,2020-06-01,6573,6573.0,,186700.0,193273.0,334.0,986.0,193273,3.4008888980000003,3.5206213180000003,67.0,0.0,67.0,0.0,100.0,
Oklahoma,OK,2020-06-02,6692,6692.0,,197965.0,204657.0,339.0,994.0,204657,3.26986128,3.380395524,119.0,11265.0,11384.0,5.0,1.045326774420239,1.0563692853972482
Oklahoma,OK,2020-06-03,6805,6805.0,,201247.0,208052.0,341.0,1003.0,208052,3.2708169110000003,3.3814168660000004,113.0,3282.0,3395.0,2.0,3.3284241531664214,3.443022547227301
Oklahoma,OK,2020-06-04,6907,6907.0,,204815.0,211722.0,344.0,1014.0,211722,3.262296785,3.372311598,102.0,3568.0,3670.0,3.0,2.779291553133515,2.8587443946188342
Oklahoma,OK,2020-06-05,7007,6907.0,,209564.0,216471.0,344.0,1014.0,216471,3.190727626,3.295890516,0.0,4749.0,4749.0,0.0,0.0,0.0
Oklahoma,OK,2020-06-06,7059,7003.0,,214598.0,221601.0,345.0,1026.0,221601,3.160184295,3.263310935,96.0,5034.0,5130.0,1.0,1.8713450292397662,1.907032181168057
Oklahoma,OK,2020-06-07,7150,7150.0,,214598.0,221748.0,348.0,1026.0,221748,3.224380829,3.331811107,147.0,0.0,147.0,3.0,100.0,
Oklahoma,OK,2020-06-08,7205,7205.0,,214598.0,221803.0,348.0,1039.0,221803,3.248378065,3.3574404230000003,55.0,0.0,55.0,0.0,100.0,
Oklahoma,OK,2020-06-09,7363,7363.0,,226678.0,234041.0,353.0,1061.0,234041,3.146029969,3.248219942,158.0,12080.0,12238.0,5.0,1.2910606308220298,1.3079470198675498
Oklahoma,OK,2020-06-10,7483,7480.0,,229817.0,237297.0,355.0,1075.0,237297,3.152167958,3.254763573,117.0,3139.0,3256.0,2.0,3.593366093366093,3.7273016884358077
Oklahoma,OK,2020-06-11,7626,7626.0,,233819.0,241445.0,357.0,1092.0,241445,3.158483298,3.2614971410000004,146.0,4002.0,4148.0,2.0,3.51976856316297,3.648175912043978
Oklahoma,OK,2020-06-12,7849,7848.0,,238366.0,246214.0,359.0,1103.0,246214,3.187471062,3.292415865,222.0,4547.0,4769.0,2.0,4.655063954707486,4.882340004398505
Oklahoma,OK,2020-06-13,8073,8073.0,,238366.0,246439.0,359.0,1111.0,246439,3.275861369,3.3868085210000003,225.0,0.0,225.0,0.0,100.0,
Oklahoma,OK,2020-06-14,8231,8231.0,,242587.0,250818.0,359.0,1116.0,250818,3.281662401,3.393009518,158.0,4221.0,4379.0,0.0,3.6081297099794476,3.743188817815683
Oklahoma,OK,2020-06-15,8417,8417.0,,242587.0,251004.0,359.0,1117.0,251004,3.353333015,3.469683042,186.0,0.0,186.0,0.0,100.0,
Oklahoma,OK,2020-06-16,8645,8645.0,,253160.0,261805.0,363.0,1130.0,261805,3.302075973,3.414836467,228.0,10573.0,10801.0,4.0,2.1109156559577817,2.1564362054289226
Oklahoma,OK,2020-06-17,8904,8904.0,,256528.0,265432.0,364.0,1146.0,265432,3.3545314810000004,3.470966132,259.0,3368.0,3627.0,1.0,7.140887786049076,7.690023752969122
Oklahoma,OK,2020-06-18,9355,9354.0,,260199.0,269553.0,366.0,1146.0,269553,3.4701895360000004,3.594940795,450.0,3671.0,4121.0,2.0,10.919679689395778,12.258240261509126
Oklahoma,OK,2020-06-19,9707,9706.0,,264872.0,274578.0,367.0,1209.0,274578,3.534878978,3.664411489,352.0,4673.0,5025.0,1.0,7.0049751243781095,7.532634282045795
Oklahoma,OK,2020-06-20,10038,10037.0,,271925.0,281962.0,368.0,1229.0,281962,3.559699534,3.691091294,331.0,7053.0,7384.0,1.0,4.482665222101842,4.693038423365944
Oklahoma,OK,2020-06-21,10516,10515.0,,271925.0,282440.0,369.0,1243.0,282440,3.722914601,3.866875057,478.0,0.0,478.0,1.0,100.0,
Oklahoma,OK,2020-06-22,10734,10733.0,,271925.0,282658.0,369.0,1268.0,282658,3.797168309,3.947044222,218.0,0.0,218.0,0.0,100.0,
Oklahoma,OK,2020-06-23,11031,11028.0,,284029.0,295057.0,371.0,1288.0,295057,3.737582908,3.882702118,295.0,12104.0,12399.0,2.0,2.379224130978305,2.4372108393919367
Oklahoma,OK,2020-06-24,11510,11510.0,,286768.0,298278.0,372.0,1319.0,298278,3.858816272,4.013697484,482.0,2739.0,3221.0,1.0,14.96429680223533,17.59766338079591
Oklahoma,OK,2020-06-25,11948,11948.0,,293017.0,304965.0,375.0,1336.0,304965,3.917826636,4.077579117,438.0,6249.0,6687.0,3.0,6.55002243158367,7.009121459433509
Oklahoma,OK,2020-06-26,12347,12343.0,,298434.0,310777.0,377.0,1393.0,310777,3.971658134,4.135922851,395.0,5417.0,5812.0,2.0,6.796283551273227,7.2918589625253825
Oklahoma,OK,2020-06-27,12646,12642.0,,313021.0,325663.0,384.0,1440.0,325663,3.881927023,4.0387066680000006,299.0,14587.0,14886.0,7.0,2.008598683326616,2.049770343456502
Oklahoma,OK,2020-06-28,12947,12944.0,,313021.0,325965.0,385.0,1456.0,325965,3.970978479,4.135185818,302.0,0.0,302.0,1.0,100.0,
Oklahoma,OK,2020-06-29,13175,13172.0,,313021.0,326193.0,385.0,1489.0,326193,4.038100143,4.208024382,228.0,0.0,228.0,0.0,100.0,
Oklahoma,OK,2020-06-30,13757,13757.0,,327840.0,341597.0,387.0,1520.0,341597,4.027260193,4.19625427,585.0,14819.0,15404.0,2.0,3.7977148792521427,3.9476347931709297
Oklahoma,OK,2020-07-01,14119,14112.0,,332201.0,346313.0,389.0,1553.0,346313,4.074926439,4.24803056,355.0,4361.0,4716.0,2.0,7.5275657336726045,8.140334785599633
Oklahoma,OK,2020-07-02,14531,14539.0,,338511.0,353050.0,395.0,1615.0,353050,4.1181135819999986,4.294985983,427.0,6310.0,6737.0,6.0,6.338132700014844,6.767036450079239
Oklahoma,OK,2020-07-03,15069,15065.0,,348789.0,363854.0,398.0,1661.0,363854,4.140396972,4.3192302510000005,526.0,10278.0,10804.0,3.0,4.86856719733432,5.117727184277097
Oklahoma,OK,2020-07-04,15648,15645.0,,348789.0,364434.0,398.0,1676.0,364434,4.292958396,4.485519899,580.0,0.0,580.0,0.0,100.0,
Oklahoma,OK,2020-07-05,15931,15928.0,,348789.0,364717.0,398.0,1685.0,364717,4.367221709,4.566657779,283.0,0.0,283.0,0.0,100.0,
Oklahoma,OK,2020-07-06,16362,16362.0,,348789.0,365151.0,399.0,1689.0,365151,4.48088599,4.691088308,434.0,0.0,434.0,1.0,100.0,
Oklahoma,OK,2020-07-07,17220,17220.0,,371798.0,389018.0,404.0,1741.0,389018,4.426530392,4.6315472380000005,858.0,23009.0,23867.0,5.0,3.594921858633259,3.7289756182363423
Oklahoma,OK,2020-07-08,17894,17893.0,,376930.0,394823.0,407.0,1804.0,394823,4.53190417,4.747035259,673.0,5132.0,5805.0,3.0,11.593453919035314,13.113795791114574
Oklahoma,OK,2020-07-09,18497,18496.0,,383258.0,401754.0,410.0,1893.0,401754,4.603812283,4.825991891,603.0,6328.0,6931.0,3.0,8.70004328379743,9.529077117572694
Oklahoma,OK,2020-07-10,19092,19092.0,,391982.0,411074.0,416.0,1949.0,411074,4.644419253,4.870631815,596.0,8724.0,9320.0,6.0,6.394849785407724,6.831728564878496
Oklahoma,OK,2020-07-11,19779,19779.0,,400037.0,419816.0,421.0,1992.0,419816,4.711349734,4.944292653,687.0,8055.0,8742.0,5.0,7.858613589567605,8.528864059590315
Oklahoma,OK,2020-07-12,20235,20235.0,,400037.0,420272.0,422.0,2032.0,420272,4.814739026,5.058282108999999,456.0,0.0,456.0,1.0,100.0,
Oklahoma,OK,2020-07-13,20746,20745.0,,400037.0,420782.0,424.0,2063.0,420782,4.930106326000001,5.185770316,510.0,0.0,510.0,2.0,100.0,
Oklahoma,OK,2020-07-14,21740,21738.0,,419556.0,441294.0,428.0,2116.0,441294,4.925967722,5.181191545,993.0,19519.0,20512.0,4.0,4.84106864274571,5.087350786413238
Oklahoma,OK,2020-07-15,22814,22813.0,,424512.0,447325.0,432.0,2170.0,447325,5.099871458,5.373935248,1075.0,4956.0,6031.0,4.0,17.824573039296965,21.690879741727198
Oklahoma,OK,2020-07-16,23440,23441.0,,433376.0,456817.0,438.0,2218.0,456817,5.131376459,5.4089289670000005,628.0,8864.0,9492.0,6.0,6.616097766540244,7.084837545126353
Oklahoma,OK,2020-07-17,24140,24140.0,,440904.0,465044.0,445.0,2289.0,465044,5.190906667,5.475114764,699.0,7528.0,8227.0,7.0,8.496414245776103,9.285334750265676
Oklahoma,OK,2020-07-18,25057,25056.0,,450675.0,475731.0,451.0,2375.0,475731,5.266841976,5.559660509,916.0,9771.0,10687.0,6.0,8.571161223916908,9.374680176031113
Oklahoma,OK,2020-07-19,25266,25265.0,,450675.0,475940.0,451.0,2388.0,475940,5.308442241,5.606035391,209.0,0.0,209.0,0.0,100.0,
Oklahoma,OK,2020-07-20,25436,25433.0,,450675.0,476108.0,452.0,2403.0,476108,5.341855208999999,5.643312808999998,168.0,0.0,168.0,1.0,100.0,
Oklahoma,OK,2020-07-21,26326,26326.0,,472057.0,498383.0,461.0,2403.0,498383,5.2822829030000005,5.576868895,893.0,21382.0,22275.0,9.0,4.008978675645342,4.176410064540267
Oklahoma,OK,2020-07-22,27298,27301.0,,478297.0,505598.0,474.0,2540.0,505598,5.399744461,5.707959699,975.0,6240.0,7215.0,13.0,13.513513513513514,15.625
Oklahoma,OK,2020-07-23,27969,27969.0,,485206.0,513175.0,477.0,2596.0,513175,5.450187558,5.764355758,668.0,6909.0,7577.0,3.0,8.816154150719283,9.668548270371979
