Dist Code,Impacted G,Proporti 1,Proportion,REP,Rep Dist,Rep First,Rep Last,Rep Party,Route Ids,Stop Id,Stop Name,Town,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
SUFF15,"25025010405,25025010300,25025981800,25025081200,25025081100,25025080900,25025080801,25025080601,25025081001,25025081400,25025081300","0.01,0.13,0.02,0.01,0.16,0.13,0.17,0.03,0.23,0.12,0.00","0.03,0.52,0.03,0.08,0.66,1.00,0.95,0.10,0.85,0.39,0.00",Nika Elugardo (D),15th Suffolk,Nika,Elugardo,(D),66,1360,Tremont St @ Saint Alphonsus St,BOSTON,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,6428,36347,1,138,8393152.22191,22444.1687602
SUFF07,"25025010405,25025080601,25025080500,25025080401,25025080300,25025071101,25025070900,25025070800,25025070500,25025080100,25025081800,25025081700,25025081400","0.01,0.22,0.12,0.22,0.11,0.09,0.07,0.02,0.00,0.09,0.00,0.04,0.01","0.03,0.81,1.00,1.00,0.85,0.52,0.85,0.22,0.02,0.17,0.00,0.12,0.03",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"708,9",77777,Melnea Cass Blvd @ Washington St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,5003,29705,0,130,4570023.34856,18791.1725581
SUFF06,"25025092400,25025092300,25025092200,25025092000,25025091900,25025091800,25025091700,25025090300,25025090200,25025090100","0.09,0.09,0.02,0.15,0.24,0.09,0.05,0.00,0.08,0.19","0.31,0.53,0.05,0.64,1.00,0.40,0.36,0.01,0.61,0.87",Russell E. Holmes (D),6th Suffolk,Russell E.,Holmes,(D),23,465,Washington St @ Vassar St.,BOSTON,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,3846,43094,2,129,7922005.65874,22391.2473893
SUFF19,"25025170400,25025170300,25025170200,25025170601,25025170702,25025170501","0.63,0.07,0.02,0.12,0.01,0.16","0.55,0.04,0.03,0.19,0.02,0.33",Robert A. DeLeo (D),19th Suffolk,Robert A.,DeLeo,(D),"455,424,411,116",5771,235 Revere St opp Breed St,REVERE,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,1064,51782,2,142,10473601.2746,37757.8369616
SUFF07,"25025010405,25025010404,25025010300,25025981800,25025080900,25025080801,25025080601,25025080500,25025080401,25025081001,25025081700,25025081500,25025081400","0.09,0.00,0.06,0.00,0.07,0.18,0.24,0.04,0.06,0.01,0.01,0.01,0.22","0.52,0.04,0.25,0.00,0.52,1.00,0.88,0.33,0.28,0.04,0.03,0.03,0.73",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"22,29",1257,Tremont St @ Prentiss St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,6020,29568,0,130,4570023.34856,18791.1725581
MID23,"25017357800,25017356602,25017356500,25017356601","0.07,0.50,0.36,0.07","0.04,0.81,0.31,0.11",Sean Garballey (D),23rd Middlesex,Sean,Garballey,(D),"84,78",2471,Wachusett Ave @ Florence Ave,ARLINGTON,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,791,121521,2,82,15138529.9952,25274.4158673
ESS13,"25009211200,25009211100","0.72,0.21","0.37,0.11",Theodore C. Speliotis (D),13th Essex,Theodore C.,Speliotis,(D),465,4621,90 High St,DANVERS,http://malegislature.gov/Legislators/Profile/TCS1,Point,MultiPolygon,88,74715,2,37,69290627.6297,64782.150626
SUFF07,"25025010405,25025080601,25025080500,25025080401,25025080300,25025071101,25025070900,25025070800,25025070500,25025080100,25025081700,25025081400","0.01,0.22,0.12,0.22,0.11,0.09,0.07,0.02,0.00,0.09,0.04,0.01","0.03,0.81,1.00,1.00,0.84,0.53,0.86,0.23,0.02,0.17,0.12,0.02",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"19,708,47",7,Melnea Cass Blvd @ Washington St,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,5029,29705,0,130,4570023.34856,18791.1725581
SUFF10,"25021401200,25025130100,25025110601","0.77,0.20,0.02","0.23,0.09,0.04",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,31836,Independence Dr @ Beverly Rd,BROOKLINE,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,216,142529,3,133,23225083.8591,30760.3994202
MID33,"25017341902,25017341700,25017341600,25017336401,25017336300","0.07,0.35,0.24,0.06,0.28","0.07,0.65,0.32,0.05,0.14",Steven Ultrino (D),33rd Middlesex,Steven,Ultrino,(D),106,5432,Lebanon St @ Wilbur St,MALDEN,http://malegislature.gov/Legislators/Profile/S_G2,Point,Polygon,1027,83914,2,92,8682254.22363,20573.9829989
SUFF09,"25025010405,25025080601,25025080500,25025080401,25025080300,25025071101,25025070900,25025070800,25025070500,25025080100,25025081700,25025081400","0.00,0.21,0.12,0.22,0.11,0.10,0.07,0.02,0.00,0.09,0.04,0.01","0.01,0.77,1.00,1.00,0.84,0.56,0.88,0.24,0.03,0.19,0.11,0.02",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),"749,751",3,Washington St @ Melnea Cass Blvd - Silver Line,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,5048,30215,0,132,4257318.39064,19630.85119
SUFF11,"25025980300,25025120201,25025120104,25025120400,25025110103,25025981100,25025120301,25025981000","0.22,0.30,0.02,0.01,0.19,0.24,0.01,0.01","0.21,0.86,0.15,0.03,0.41,0.18,0.03,0.01",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"21,31,16,34,36,38,32",547,500 Arborway,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,1878,51371,2,134,9548119.27484,22506.5331267
MID11,"25017374200,25017373800,25017373700,25017374400","0.19,0.09,0.68,0.04","0.18,0.07,0.58,0.02",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),59,8198,791 Walnut St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,286,199945,4,70,20055517.4181,29596.7876429
MID15,"25017358600,25017358400,25017358300","0.04,0.87,0.09","0.01,0.24,0.02",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),"62,76",8628,656 Marrett Rd,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,124,149943,3,74,53335379.4943,36193.8979811
SUFF05,"25025092300,25025092200,25025092000,25025091900,25025091800,25025091700,25025091600,25025092101","0.01,0.18,0.24,0.15,0.10,0.14,0.08,0.08","0.09,0.64,1.00,0.64,0.49,1.00,0.54,0.13",Liz Miranda (D),5th Suffolk,Liz,Miranda,(D),"19,15,17",558,Geneva Ave @ Westville St,BOSTON,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3937,51653,2,128,4864696.74032,16854.0610689
MID12,"25017373800,25017373700,25017373600,25017373500","0.25,0.38,0.25,0.12","0.19,0.32,0.16,0.07",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),52,8527,Centre St @ Bowen St,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,436,195137,4,71,25259666.394,29460.8991967
MID35,"25017337102,25017341101,25017341102,25017339100,25017336401,25017340100","0.10,0.13,0.01,0.37,0.01,0.39","0.03,0.23,0.02,0.10,0.01,0.39",Paul J. Donato (D),35th Middlesex,Paul J.,Donato,(D),99,15060,Highland Ave @ Sturges St,MEDFORD,http://malegislature.gov/Legislators/Profile/PJD1,Point,Polygon,569,95000,2,94,15477396.7775,30246.6573994
ESS06,"25009217201,25009217500,25009217300,25009217202,25009217100","0.03,0.09,0.75,0.05,0.07","0.02,0.07,0.62,0.06,0.01",Jerald A. Parisella (D),6th Essex,Jerald A.,Parisella,(D),451,7120,Cabot St opp Mason St,BEVERLY,http://malegislature.gov/Legislators/Profile/JAP1,Point,MultiPolygon,380,64239,2,30,40001899.6761,36984.9632533
SUFF15,"25021401000,25021400900,25021400800,25021400700,25025120700,25025010300,25025981800,25025081200,25025081100,25025080900,25025080801,25025081001","0.02,0.18,0.10,0.01,0.03,0.05,0.08,0.00,0.17,0.09,0.01,0.26","0.06,0.94,0.34,0.04,0.23,0.20,0.14,0.00,0.71,0.74,0.04,0.96",Nika Elugardo (D),15th Suffolk,Nika,Elugardo,(D),"21,37,66,34,36,39,38,32,35",1315,Huntington Ave @ Parker Hill Ave,BOSTON,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,6149,53308,2,138,8393152.22191,22444.1687602
SUFF16,"25009208102,25025170300,25017341902,25009208200,25009208101","0.23,0.52,0.09,0.01,0.04","0.10,0.27,0.09,0.01,0.03",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"429,426,428",7422,Salem St @ Marshall St N,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,349,73929,2,139,17713597.0924,62437.259426
SUFF16,"25009208102,25009207200,25025170502","0.07,0.04,0.25","0.03,0.04,0.54",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"442,449,441,448",4709,Point of Pines,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,165,56116,2,139,17713597.0924,62437.259426
SUFF10,"25021401200,25025130100,25025110601","0.79,0.18,0.02","0.24,0.08,0.04",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,1893,Grove St @ Russet Rd,BROOKLINE,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,215,143506,3,133,23225083.8591,30760.3994202
MID32,"25017341101,25017341600,25017336401,25017341300","0.12,0.24,0.54,0.10","0.21,0.32,0.44,0.16",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),"137,136,131",49220,Main St @ Pine Banks Park,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1316,69615,2,91,22182036.5195,32732.716613
MID12,"25017373800,25017373700,25017373600,25017373500","0.25,0.38,0.25,0.12","0.19,0.32,0.16,0.07",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),52,8506,Centre St @ Gibbs St,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,436,195137,4,71,25259666.394,29460.8991967
SUFF11,"25025980300,25025120201,25025120104,25025120400,25025110103,25025981100,25025981000","0.05,0.27,0.10,0.04,0.26,0.17,0.10","0.05,0.77,0.68,0.09,0.56,0.13,0.18",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"21,31,16,34,36,32",520,Arborway @ Washington St,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,2446,61597,2,134,9548119.27484,22506.5331267
MID12,"25017374200,25017373800,25017373700,25017374400","0.18,0.09,0.68,0.05","0.18,0.07,0.58,0.02",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),59,8159,796 Walnut St,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,286,200313,4,71,25259666.394,29460.8991967
NOR01,"25021417400,25021417300","0.38,0.03","0.51,0.04",Bruce J. Ayers (D),1st Norfolk,Bruce J.,Ayers,(D),211,3149,Bellevue Rd @ Dorchester St,QUINCY,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,102,92497,2,97,32010475.7398,65034.9363785
SUFF16,"25009208102,25025170300,25017341902,25009208200,25009208101","0.24,0.52,0.09,0.01,0.04","0.10,0.27,0.09,0.01,0.04",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"429,426,428",7407,Salem St @ Walnut St,REVERE,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,353,73964,2,139,17713597.0924,62437.259426
SUFF05,"25025092300,25025092200,25025092000,25025091900,25025091800,25025091700,25025091600,25025092101,25025091500","0.02,0.17,0.24,0.16,0.12,0.14,0.08,0.06,0.00","0.09,0.60,1.00,0.69,0.56,1.00,0.53,0.10,0.00",Liz Miranda (D),5th Suffolk,Liz,Miranda,(D),"19,15,17",554,Geneva Ave @ Westville St,BOSTON,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3927,51128,2,128,4864696.74032,16854.0610689
MID32,"25017341101,25017341600,25017336401,25017341300","0.12,0.23,0.55,0.10","0.21,0.31,0.44,0.16",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),"137,136,131",19208,Main St @ Pine Banks Park,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1302,69600,2,91,22182036.5195,32732.716613
ESS13,"25009211200,25009211100","0.75,0.18","0.39,0.09",Theodore C. Speliotis (D),13th Essex,Theodore C.,Speliotis,(D),"465,435",4652,77 High St,DANVERS,http://malegislature.gov/Legislators/Profile/TCS1,Point,MultiPolygon,89,74409,2,37,69290627.6297,64782.150626
SUFF15,"25021401000,25021400900,25021400800,25021400700,25025120700,25025010300,25025981800,25025081200,25025081100,25025080900,25025080801,25025081001","0.01,0.17,0.09,0.01,0.03,0.06,0.07,0.00,0.18,0.10,0.01,0.26","0.03,0.91,0.32,0.02,0.23,0.24,0.14,0.00,0.72,0.79,0.07,0.96",Nika Elugardo (D),15th Suffolk,Nika,Elugardo,(D),"21,37,66,34,36,39,38,32,35",1365,835 Huntington Ave opp Parker Hill Ave,BOSTON,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,6222,52390,2,138,8393152.22191,22444.1687602
SUFF05,"25025092300,25025092200,25025092000,25025091900,25025091800,25025091700,25025091600,25025092101,25025091500","0.02,0.15,0.24,0.18,0.14,0.14,0.08,0.04,0.00","0.09,0.54,1.00,0.77,0.67,1.00,0.51,0.06,0.00",Liz Miranda (D),5th Suffolk,Liz,Miranda,(D),"19,15,17",559,Geneva Ave @ Topliff St,BOSTON,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3922,50477,2,128,4864696.74032,16854.0610689
NOR15,"25021401000,25021400900,25021400800,25021400700,25021400500,25025120700,25025981800,25025081100,25025081001","0.19,0.19,0.21,0.25,0.01,0.00,0.07,0.05,0.03","0.60,1.00,0.76,0.82,0.05,0.00,0.12,0.20,0.12",Tommy Vitolo (D),15th Norfolk,Tommy,Vitolo,(D),66,1367,Harvard St @ Kent St,BROOKLINE,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,5011,100079,2,111,5526976.68498,18475.2737382
SUFF07,"25025010405,25025080801,25025080601,25025080500,25025080401,25025080300,25025071101,25025070900,25025070800,25025080100,25025081700,25025081400","0.09,0.06,0.28,0.12,0.21,0.04,0.00,0.03,0.01,0.00,0.05,0.10","0.53,0.36,1.00,1.00,0.96,0.30,0.02,0.33,0.16,0.00,0.15,0.33",Chynah Tyler (D),7th Suffolk,Chynah,Tyler,(D),"19,8,47",11593,Ruggles St opp Kerr Way,BOSTON,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,5312,24727,0,130,4570023.34856,18791.1725581
MID33,"25025170300,25017341902,25009208400,25009208200,25017341700,25017336300","0.05,0.70,0.00,0.02,0.01,0.21","0.03,0.71,0.00,0.02,0.02,0.11",Steven Ultrino (D),33rd Middlesex,Steven,Ultrino,(D),"411,430",8575,Broadway @ Trueman Dr,MALDEN,http://malegislature.gov/Legislators/Profile/S_G2,Point,Polygon,839,82671,2,92,8682254.22363,20573.9829989
SUFF04,"25025981201,25025060501,25025981202,25025060301,25025060101,25025060200","0.10,0.05,0.08,0.02,0.15,0.07","0.26,0.22,0.10,0.16,1.00,0.86",David Biele (D),4th Suffolk,David,Biele,(D),11,30270,Columbia Rd @ Farragut Rd,BOSTON,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2242,75830,2,127,12716746.3024,53966.0562898
SUFF09,"25025080500,25025080401,25025080300,25025071101,25025070900,25025070500,25025061200,25025071201,25025090600,25025080100","0.06,0.14,0.06,0.18,0.06,0.03,0.02,0.08,0.00,0.36","0.51,0.66,0.45,1.00,0.78,0.21,0.02,0.40,0.01,0.72",Jon Santiago (D),9th Suffolk,Jon,Santiago,(D),"708,8,171,9,10",855,Massachusetts Ave @ Albany St,BOSTON,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,4425,40639,1,132,4257318.39064,19630.85119
ESS13,"25009211300,25009211200,25009211100","0.00,0.82,0.13","0.00,0.42,0.07",Theodore C. Speliotis (D),13th Essex,Theodore C.,Speliotis,(D),465,4622,High St @ Webb St,DANVERS,http://malegislature.gov/Legislators/Profile/TCS1,Point,MultiPolygon,92,73870,2,37,69290627.6297,64782.150626
MID15,"25017358100,25017358700,25017358500,25017358400","0.02,0.01,0.38,0.58","0.01,0.00,0.11,0.16",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),"62,76",8640,Massachusetts Ave @ Percy Rd,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,104,163754,3,74,53335379.4943,36193.8979811
SUFF06,"25025980300,25025101101,25025100200,25025100100,25025092400,25025981100","0.11,0.02,0.09,0.49,0.20,0.10","0.10,0.11,0.50,0.96,0.67,0.07",Russell E. Holmes (D),6th Suffolk,Russell E.,Holmes,(D),"28,29",1735,Blue Hill Ave @ Westview St,BOSTON,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,2374,29955,0,129,7922005.65874,22391.2473893
SUFF05,"25025092200,25025092000,25025091800,25025091700,25025091600,25025092101,25025091001","0.11,0.13,0.00,0.13,0.15,0.36,0.10","0.37,0.56,0.00,0.90,0.95,0.57,0.17",Liz Miranda (D),5th Suffolk,Liz,Miranda,(D),18,346,Dorchester Ave @ Adams St,BOSTON,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3536,57962,2,128,4864696.74032,16854.0610689
MID15,"25017358100,25017358700,25017358500,25017358400","0.02,0.02,0.38,0.58","0.01,0.00,0.11,0.16",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),"62,76",8597,Massachusetts Ave @ Percey Rd,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,104,163957,3,74,53335379.4943,36193.8979811
MID15,"25017358600,25017358400,25017358300","0.07,0.88,0.05","0.02,0.24,0.01",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),"62,76",8627,Marrett Rd opp Wilson Rd,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,125,150418,3,74,53335379.4943,36193.8979811
SUFF05,"25025092200,25025092000,25025091800,25025091700,25025091600,25025092101,25025091001,25025091500","0.10,0.13,0.00,0.13,0.15,0.35,0.11,0.00","0.35,0.54,0.01,0.90,0.98,0.56,0.19,0.00",Liz Miranda (D),5th Suffolk,Liz,Miranda,(D),18,320,Dorchester Ave @ Adams St,BOSTON,http://malegislature.gov/Legislators/Profile/L_M2,Point,Polygon,3529,58310,2,128,4864696.74032,16854.0610689
SUFF10,"25021401200,25025130300,25025130200,25025130100,25025110601","0.06,0.00,0.46,0.44,0.03","0.02,0.00,0.69,0.20,0.04",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,1843,Weld St @ Maple St,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,565,109852,2,133,23225083.8591,30760.3994202
SUFF10,"25021401200,25025130200,25025130100","0.02,0.38,0.60","0.01,0.58,0.28",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,1887,Weld St @ Corey St,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,546,107393,2,133,23225083.8591,30760.3994202
SUFF10,"25021401200,25025130200,25025130100","0.02,0.38,0.60","0.00,0.57,0.28",Edward F. Coppinger (D),10th Suffolk,Edward F.,Coppinger,(D),51,1841,Corey St @ Weld St,BOSTON,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,534,107393,2,133,23225083.8591,30760.3994202
MID33,"25025170300,25017341902,25009208400,25009208200,25017341700,25017336300","0.06,0.68,0.01,0.03,0.01,0.22","0.03,0.69,0.00,0.02,0.01,0.11",Steven Ultrino (D),33rd Middlesex,Steven,Ultrino,(D),"411,430",8577,Trueman Dr @ Broadway,MALDEN,http://malegislature.gov/Legislators/Profile/S_G2,Point,Polygon,814,83242,2,92,8682254.22363,20573.9829989
SUFF13,"25025100800,25025100601,25025100500,25025092200,25025100700,25025100603,25025092101","0.15,0.27,0.08,0.08,0.08,0.06,0.27","0.17,1.00,0.18,0.30,0.14,0.14,0.42",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),"19,201",3084,Adams St opp Lonsdale St,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3395,69741,2,136,8642595.73697,34955.033552
MID15,"25017358600,25017358400,25017358300","0.08,0.88,0.04","0.02,0.24,0.01",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),"62,76",8610,Marrett Rd @ Wilson Rd,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,125,150635,3,74,53335379.4943,36193.8979811
MID31,"25017338300,25017338500,25017339100,25017339200,25017338400","0.03,0.83,0.00,0.03,0.10","0.03,0.41,0.00,0.02,0.03",Michael S. Day (D),31st Middlesex,Michael S.,Day,(D),134,6957,Main St @ Ridgefield Rd,WINCHESTER,http://malegislature.gov/Legislators/Profile/MSD1,Point,Polygon,221,185647,3,90,33651690.0417,32416.0352319
MID12,"25017374000,25017373900","0.50,0.50","0.20,0.23",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),52,18542,Dedham St opp Rosalie Rd,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,180,144686,3,71,25259666.394,29460.8991967
ESS13,"25009211200,25009211402","0.79,0.21","0.41,0.04",Theodore C. Speliotis (D),13th Essex,Theodore C.,Speliotis,(D),"465,435",7275,Holten St @ Burroughs St,DANVERS,http://malegislature.gov/Legislators/Profile/TCS1,Point,MultiPolygon,84,79134,2,37,69290627.6297,64782.150626
SUFF11,"25025110607,25025110502,25025110401,25025110103,25025110301,25025981100,25025110201,25025981000","0.16,0.01,0.19,0.24,0.12,0.01,0.00,0.26","0.28,0.04,0.76,0.52,0.29,0.01,0.01,0.47",Elizabeth A. Malia (D),11th Suffolk,Elizabeth A.,Malia,(D),"50,30,34E,51,37,34,36,40,70A,35",599,Washington St @ Mosgrove Ave,BOSTON,http://malegislature.gov/Legislators/Profile/EAM1,Point,Polygon,1794,59021,2,134,9548119.27484,22506.5331267
MID32,"25017341902,25017341700,25017341600,25017336401,25017336300","0.06,0.28,0.22,0.07,0.36","0.06,0.52,0.29,0.06,0.18",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),106,5471,Lebanon St @ Swains Pond Ave,MALDEN,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,947,88185,2,91,22182036.5195,32732.716613
SUFF13,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100200,25025100100,25025092400,25025092300,25025092200,25025092000,25025091900,25025092101","0.00,0.02,0.40,0.02,0.02,0.00,0.05,0.03,0.17,0.20,0.06,0.03,0.00","0.00,0.06,0.96,0.06,0.07,0.01,0.11,0.11,1.00,0.69,0.24,0.12,0.00",Daniel J. Hunt (D),13th Suffolk,Daniel J.,Hunt,(D),23,485,Washington St @ Southern Ave,BOSTON,http://malegislature.gov/Legislators/Profile/DJH1,Point,MultiPolygon,3465,50858,2,136,8642595.73697,34955.033552
MID32,"25017341902,25017341700,25017341600,25017336401,25017336300","0.06,0.28,0.22,0.07,0.37","0.06,0.52,0.29,0.06,0.18",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),106,5951,Lebanon St @ Swains Pond Ave,MALDEN,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,947,88508,2,91,22182036.5195,32732.716613
MID12,"25017374000,25017373900","0.50,0.50","0.20,0.23",Ruth B. Balser (D),12th Middlesex,Ruth B.,Balser,(D),52,8489,Dedham St @ Rosalie St,NEWTON,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,180,144686,3,71,25259666.394,29460.8991967
