,dist_code,stop_id,Impacted T,Proportion,REP,rep_dist,Rep Party,route_ids,Stop Name,Town,Town Id,tract_id,Impacted P,Income,income_level,Repdistnum
4210,SUFF13,374.0,"100500,100300,100200,100100,092400,092300,092200,092000,091900,090100","0.48,0.19,0.19,0.45,0.50,1.00,0.26,0.06,0.25,0.10",Daniel J. Hunt (D),13th Suffolk,(D),"22,45",Talbot Ave @ Norwell St,BOSTON,35.0,92300,3291.0,44916.0,2.0,136.0
4211,PLYM03,111179.0,"500104,500101","0.01,0.24",Joan Meschino (D),3rd Plymouth,(D),,Nantasket Ave from Y St to A St (FLAG),HULL,142.0,500101,95.0,96668.0,2.0,114.0
4212,ESS09,7495.0,208400,0.18,Donald H. Wong (R),9th Essex,(R),428,Main St @ Carver St,SAUGUS,262.0,208400,98.0,105538.0,2.0,33.0
4213,ESS06,8324.0,"217500,217300,217100","0.12,0.49,0.04",Jerald A. Parisella (D),6th Essex,(D),451,Sohier Rd opp Story Ave,BEVERLY,30.0,217300,352.0,63823.0,2.0,30.0
4214,SUFF05,556.0,"100500,092300,092200,092000,091900,091800,091700,091600,092101","0.01,0.05,0.81,1.00,0.25,0.13,1.00,0.45,0.34",Liz Miranda (D),5th Suffolk,(D),"15,19,17",Geneva Ave @ Tonawanda St,BOSTON,35.0,92000,3834.0,51841.0,2.0,128.0
4215,SUFF13,423.0,"100500,100300,100200,100100,092400,092300,092200,092000,091900,090100","0.48,0.19,0.19,0.45,0.50,1.00,0.26,0.06,0.25,0.10",Daniel J. Hunt (D),13th Suffolk,(D),"22,45",Talbot Ave @ New England Ave,BOSTON,35.0,92300,3291.0,44916.0,2.0,136.0
4216,ESS09,7488.0,208400,0.18,Donald H. Wong (R),9th Essex,(R),428,Main St opp Carver St,SAUGUS,262.0,208400,98.0,105538.0,2.0,33.0
4217,SUFF13,339.0,"100800,100601,100500,100400,092300,092200,092000,100700,092101","0.14,0.75,0.46,0.01,0.05,0.94,0.11,0.01,0.27",Daniel J. Hunt (D),13th Suffolk,(D),"15,18,215",Dorchester Ave @ King St,BOSTON,35.0,92101,3622.0,63130.0,2.0,136.0
4218,ESS09,6737.0,"208300,205600,205400","0.14,0.41,0.04",Donald H. Wong (R),9th Essex,(R),429,Garfield Ave @ Washington Ave,SAUGUS,262.0,208300,85.0,55462.0,2.0,33.0
4219,SUFF10,5251.0,"110607,130200,110601,110502,110501,981000","0.79,0.03,0.68,0.05,0.08,0.02",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",1467 Centre St opp Hewlett St,BOSTON,35.0,110601,1219.0,105700.0,2.0,133.0
4220,SUFF10,1892.0,"401200,130200,130100,110601","0.19,0.01,0.16,0.03",Edward F. Coppinger (D),10th Suffolk,(D),51,Independence Dr opp Gerry Rd,BROOKLINE,46.0,401200,248.0,128846.0,3.0,133.0
4221,ESS13,7276.0,"211200,211402","0.49,0.01",Theodore C. Speliotis (D),13th Essex,(D),"435,465",Holten St @ opp Charles St,DANVERS,71.0,211200,96.0,73196.0,2.0,37.0
4222,ESS11,76734.0,"208300,205700,205600,205400","0.01,0.05,0.82,0.08",Peter L. Capano (D),11th Essex,(D),"429,426",O'Callaghan Way @ Walnut St,LYNN,163.0,205600,131.0,50338.0,2.0,35.0
4223,MID12,8488.0,"374000,373900","0.22,0.21",Ruth B. Balser (D),12th Middlesex,(D),52,Dedham St opp Nahanton St,NEWTON,207.0,374000,184.0,144341.0,3.0,71.0
4224,MID12,8476.0,"130100,374000,373900","0.16,0.21,0.05",Ruth B. Balser (D),12th Middlesex,(D),52,Sawmill Brook Pkwy @ McCarthy Rd,NEWTON,207.0,374000,248.0,123849.0,2.0,71.0
4225,ESS10,6137.0,"206800,206700,206600,206500,206400,206300,205100,202102","0.10,0.11,0.60,1.00,0.73,0.50,0.00,0.06",Daniel H. Cahill (D),10th Essex,(D),"459,455",141 Essex St,LYNN,163.0,206400,1630.0,50983.0,2.0,34.0
4226,SUFF10,41836.0,"401200,130200,130100,110601","0.20,0.00,0.15,0.03",Edward F. Coppinger (D),10th Suffolk,(D),51,Independence Dr @ Gerry Rd,BROOKLINE,46.0,401200,241.0,130640.0,3.0,133.0
4227,MID12,8554.0,"130100,374000,373900","0.16,0.21,0.05",Ruth B. Balser (D),12th Middlesex,(D),52,Sawmill Brook Pkwy @ McCarthy Rd,NEWTON,207.0,374000,248.0,123849.0,2.0,71.0
4228,SUFF13,323.0,"100500,092200,092000,091800,091700,091600,092101,091001","0.00,0.65,0.87,0.01,0.97,0.66,0.55,0.02",Daniel J. Hunt (D),13th Suffolk,(D),"15,215,18,19,202,210,17,201",Fields Corner Station @ Red Line,BOSTON,35.0,92200,3774.0,52106.0,2.0,136.0
4229,SUFF10,5221.0,"110607,130200,110601,110502,110501,981000","0.79,0.02,0.68,0.05,0.07,0.02",Edward F. Coppinger (D),10th Suffolk,(D),"35,38",Centre St @ Hewlett St,BOSTON,35.0,110601,1208.0,105795.0,2.0,133.0
4230,ESS08,4881.0,"206600,206500,206400,202200,202101,202102","0.27,0.22,0.01,0.06,0.40,0.28",Lori A. Ehrlich (D),8th Essex,(D),"448,441",Paradise Rd opp Andrew Rd,SWAMPSCOTT,291.0,202102,542.0,80438.0,2.0,32.0
4231,MID11,81651.0,"373700,374500,374400,373400,373300,373200","0.08,0.03,0.07,0.76,0.44,0.00",Kay S. Khan (D),11th Middlesex,(D),59,Walnut St @ Washington Pk,NEWTON,207.0,373400,484.0,133760.0,3.0,70.0
4232,SUFF05,557.0,"100500,092300,092200,092000,091900,091800,091700,091600,092101","0.00,0.06,0.79,1.00,0.35,0.20,1.00,0.49,0.28",Liz Miranda (D),5th Suffolk,(D),"15,19,17",452 Geneva Ave opp Bloomfield St,BOSTON,35.0,92000,3857.0,51416.0,2.0,128.0
4233,MID11,7624.0,"374700,374600,374500,374400","0.03,0.43,0.38,0.13",Kay S. Khan (D),11th Middlesex,(D),"553,554",Washington St @ Highland St,NEWTON,207.0,374500,377.0,136105.0,3.0,70.0
4234,ESS13,7277.0,211200,0.52,Theodore C. Speliotis (D),13th Essex,(D),"435,465",Holten St @ Sylvan St,DANVERS,71.0,211200,101.0,72571.0,2.0,37.0
4235,ESS08,4760.0,"206600,206500,206400,202200,202101,202102","0.27,0.22,0.01,0.06,0.40,0.28",Lori A. Ehrlich (D),8th Essex,(D),"448,441",Paradise Rd @ Andrew Rd,SWAMPSCOTT,291.0,202102,542.0,80438.0,2.0,32.0
4236,SUFF18,11809.0,"400200,400100,010204,010104,010103,000803,353300,353200,353102,010300,981501,981800,010203","0.17,0.82,0.98,0.03,0.90,0.08,0.12,0.16,0.10,0.06,0.08,0.04,0.03",Michael J. Moran (D),18th Suffolk,(D),"747,47",Mountfort St @ Carlton St,BROOKLINE,46.0,400100,5618.0,61966.0,2.0,141.0
4237,SUFF17,920.0,"000504,000701,000602,000601,000402,000401,000202,000100","0.02,0.04,0.69,0.88,0.37,0.84,0.84,0.00",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,51,503",Cambridge St @ Washington St,BOSTON,35.0,601,4409.0,70145.0,2.0,140.0
4238,ESS11,26734.0,"208300,205700,205600,205400","0.01,0.05,0.81,0.08",Peter L. Capano (D),11th Essex,(D),429,Walnut St @ O'Callaghan Way,LYNN,163.0,205600,130.0,50421.0,2.0,35.0
4239,MID12,8543.0,"374000,373900","0.21,0.22",Ruth B. Balser (D),12th Middlesex,(D),52,Dedham St @ Nahanton St,NEWTON,207.0,373900,182.0,145031.0,3.0,71.0
4240,ESS06,8319.0,"217500,217300,217100","0.11,0.48,0.05",Jerald A. Parisella (D),6th Essex,(D),451,Sohier Rd @ Story Ave,BEVERLY,30.0,217300,343.0,64121.0,2.0,30.0
4241,ESS08,4823.0,"202200,202101","0.47,0.25",Lori A. Ehrlich (D),8th Essex,(D),"449,442",Humphrey St opp Orchard Rd,SWAMPSCOTT,291.0,202200,248.0,136313.0,3.0,32.0
4242,SUFF09,174.0,"010405,010404,010801,010702,010802,010104,010701,010600,010500,981501,070800,070700,070600,070300,010403,010203","0.02,0.06,0.74,0.86,1.00,0.17,1.00,0.02,0.01,0.09,0.35,1.00,0.66,0.32,0.78,0.03",Jon Santiago (D),9th Suffolk,(D),9,Ring Rd @ Boylston St,BOSTON,35.0,10600,9295.0,109277.0,2.0,132.0
4243,SUFF17,1084.0,"000302,000602,000601,000402,000401,000202,000201","0.07,0.35,0.64,0.57,0.66,0.94,0.25",Kevin G. Honan (D),17th Suffolk,(D),"86,51",Chestnut Hill Ave @ Washington St,BOSTON,35.0,601,3740.0,75250.0,2.0,140.0
4244,SUFF15,5227.0,"120104,110607,110601,110103,120105,981000","0.02,0.11,0.24,0.04,0.32,0.82",Nika Elugardo (D),15th Suffolk,(D),"35,38",Centre St opp Faulkner Hospital,BOSTON,35.0,981000,387.0,60603.0,2.0,138.0
4245,ESS11,6792.0,"206100,206000,205900,205700,205500,205400,205300,205200","0.01,0.33,0.74,0.28,0.67,0.00,0.01,0.03",Peter L. Capano (D),11th Essex,(D),435,22 Tapley St,LYNN,163.0,205500,898.0,62289.0,2.0,35.0
4246,SUFF10,11839.0,"401200,130100,373900","0.03,0.21,0.20",Edward F. Coppinger (D),10th Suffolk,(D),37,Corey St @ LaGrange St,BOSTON,35.0,130100,241.0,132987.0,3.0,133.0
4247,SUFF03,1242.0,"010801,010702,010600,981700,070700,070600,070500,070300,070200,070101,061200,070402,071201","0.00,0.45,0.00,0.72,0.36,0.27,0.42,1.00,1.00,0.37,0.01,1.00,0.20",Aaron M. Michlewitz (D),3rd Suffolk,(D),43,Tremont St @ Charles St S,BOSTON,35.0,70200,7978.0,70002.0,2.0,126.0
4248,ESS11,6810.0,"206000,205900,205700,205600,205500,205400,205300","0.04,0.85,0.37,0.01,0.48,0.02,0.04",Peter L. Capano (D),11th Essex,(D),435,Linwood St @ Ontario St,LYNN,163.0,205700,718.0,69482.0,2.0,35.0
4249,SUFF11,11521.0,"980300,120201,120104,120400,110103,981100,120301,981000","0.24,0.74,0.05,0.00,0.38,0.22,0.01,0.01",Elizabeth A. Malia (D),11th Suffolk,(D),"31,21",131 Morton St,BOSTON,35.0,110103,1514.0,60384.0,2.0,134.0
4250,SUFF17,972.0,"000302,000602,000601,000402,000401,000202,000201","0.02,0.49,0.76,0.49,0.75,0.95,0.10",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,51,503",Washington St @ Waldo Terr,BOSTON,35.0,601,4001.0,72936.0,2.0,140.0
4251,ESS13,4623.0,"211300,211200,211100","0.01,0.45,0.02",Theodore C. Speliotis (D),13th Essex,(D),465,High St @ Hunt St,DANVERS,71.0,211200,91.0,73346.0,2.0,37.0
4252,MID32,9193.0,"335400,208400,336200,336100","0.27,0.00,0.26,0.18",Paul A. Brodeur (D),32nd Middlesex,(D),"136,137",Main St opp Bay State Rd,MELROSE,178.0,335400,485.0,118197.0,2.0,91.0
4253,SUFF17,919.0,"000302,000602,000601,000402,000401,000202,000201","0.02,0.47,0.74,0.50,0.73,0.96,0.12",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,51,65,503",Washington St opp Waldo Terr,BOSTON,35.0,601,3951.0,73231.0,2.0,140.0
4254,MID15,49818.0,"333100,333200","0.05,0.43",Michelle Ciccolo (D),15th Middlesex,(D),354,94 Lexington St,WOBURN,347.0,333200,57.0,79021.0,2.0,74.0
4255,SUFF15,5245.0,"120104,110607,110601,110103,120105,981000","0.01,0.11,0.24,0.03,0.33,0.81",Nika Elugardo (D),15th Suffolk,(D),"35,38",Centre St @ Faulkner Hospital,BOSTON,35.0,120105,369.0,61301.0,2.0,138.0
4256,NOR01,3148.0,"417400,417300","0.60,0.04",Bruce J. Ayers (D),1st Norfolk,(D),211,Bellevue Rd @ Standish Rd,QUINCY,243.0,417400,117.0,92480.0,2.0,97.0
4257,SUFF17,974.0,"000302,000301,000602,000601,000402,000401,000202,000201","0.33,0.00,0.08,0.38,0.70,0.31,0.85,0.62",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,503",Washington St @ Foster St,BOSTON,35.0,202,3005.0,81791.0,2.0,140.0
4258,MID32,9237.0,"335400,208400,336200,336100","0.27,0.00,0.25,0.17",Paul A. Brodeur (D),32nd Middlesex,(D),"136,137",Main St @ Bay State Rd,MELROSE,178.0,335400,468.0,118162.0,2.0,91.0
4259,SUFF11,875.0,"980300,120201,120104,120400,110103,981100,981000","0.02,0.62,0.70,0.04,0.64,0.12,0.32",Elizabeth A. Malia (D),11th Suffolk,(D),"31,32,36,21,38,33,16,34,42",Forest Hills Station Lower Busway,BOSTON,35.0,110103,2277.0,68851.0,2.0,134.0
4260,ESS13,4651.0,"211300,211200,211100","0.01,0.45,0.02",Theodore C. Speliotis (D),13th Essex,(D),"435,465",High St @ Gould St,DANVERS,71.0,211200,91.0,73346.0,2.0,37.0
4261,SUFF17,917.0,"000302,000301,000602,000601,000402,000401,000202,000201","0.31,0.00,0.09,0.39,0.69,0.34,0.87,0.60",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,503",Washington St @ Foster St,BOSTON,35.0,202,3058.0,81414.0,2.0,140.0
4262,ESS11,6795.0,"206000,205900,205700,205600,205500,205400,205300","0.01,0.83,0.37,0.00,0.49,0.02,0.04",Peter L. Capano (D),11th Essex,(D),435,Linwood St @ Ontario St,LYNN,163.0,205500,698.0,69916.0,2.0,35.0
4263,SUFF11,8750.0,"980300,120201,120104,120400,110103,981100,981000","0.02,0.62,0.70,0.04,0.64,0.12,0.32",Elizabeth A. Malia (D),11th Suffolk,(D),39,Forest Hills Station,BOSTON,35.0,110103,2277.0,68851.0,2.0,134.0
4264,SUFF03,146.0,"010801,010702,010600,981700,070700,070600,070500,070300,070200,070101,070402,020101,071201","0.28,0.84,0.01,0.72,0.75,0.51,0.52,1.00,1.00,0.12,0.89,0.02,0.11",Aaron M. Michlewitz (D),3rd Suffolk,(D),9,Arlington St @ Isabella St,BOSTON,35.0,70300,8825.0,83244.0,2.0,126.0
4265,MID31,15994.0,"338100,337300,337102","0.00,0.37,0.06",Michael S. Day (D),31st Middlesex,(D),"325,132",Main St @ Summer St,STONEHAM,284.0,337300,136.0,95676.0,2.0,90.0
4266,MID31,15984.0,"338100,337300,337102","0.00,0.37,0.06",Michael S. Day (D),31st Middlesex,(D),"325,132",Main St @ Summer St,STONEHAM,284.0,337300,136.0,95676.0,2.0,90.0
4267,SUFF09,899.0,"010405,010404,010204,010802,010104,010103,353102,010701,010408,010500,981501,981800,010403,010203","0.12,0.04,0.67,0.41,1.00,0.71,0.05,0.22,1.00,0.00,0.11,0.14,0.65,0.86",Jon Santiago (D),9th Suffolk,(D),"22,57,9,57A,65,19,8,60",Kenmore Station Busway,BOSTON,35.0,10104,8732.0,52254.0,2.0,132.0
4268,SUFF17,918.0,"000302,000602,000601,000402,000401,000202,000201","0.10,0.28,0.59,0.59,0.58,0.95,0.35",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,503",Washington St @ Chestnut Hill Ave,BOSTON,35.0,402,3579.0,76654.0,2.0,140.0
4269,ESS11,6812.0,"206000,205900,205700,205500,205400,205300,205200","0.16,0.72,0.29,0.66,0.01,0.03,0.02",Peter L. Capano (D),11th Essex,(D),435,Tapley St @ Pine Grove Ave,LYNN,163.0,205500,797.0,64858.0,2.0,35.0
4270,ESS06,7117.0,"217201,217500,217300,217202,217100","0.03,0.00,0.69,0.02,0.01",Jerald A. Parisella (D),6th Essex,(D),451,Cabot St opp Kittredge St,BEVERLY,30.0,217300,358.0,58631.0,2.0,30.0
4271,NOR13,82137.0,"403500,457200","0.35,0.00",Denise C. Garlick (D),13th Norfolk,(D),59,Webster St @ Hillside Ave,NEEDHAM,199.0,403500,151.0,122871.0,2.0,109.0
4272,ESS10,6136.0,"206800,206700,206600,206500,206400,206300,202101,202102","0.02,0.03,0.58,0.94,0.77,0.30,0.00,0.14",Daniel H. Cahill (D),10th Essex,(D),"459,455",Essex St @ Empire St,LYNN,163.0,206400,1451.0,52461.0,2.0,34.0
4273,SUFF05,555.0,"092300,092200,092000,091900,091800,091700,091600,092101","0.08,0.72,1.00,0.50,0.34,1.00,0.53,0.20",Liz Miranda (D),5th Suffolk,(D),"15,19,17",Geneva Ave @ Dakota St,BOSTON,35.0,92000,3909.0,50620.0,2.0,128.0
4274,SUFF17,973.0,"000302,000602,000601,000402,000401,000202,000201","0.09,0.29,0.60,0.59,0.60,0.95,0.33",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,503",Washington St @ Market St,BOSTON,35.0,202,3614.0,76380.0,2.0,140.0
4275,MID11,7625.0,"374700,374600,374500,374400","0.01,0.37,0.41,0.15",Kay S. Khan (D),11th Middlesex,(D),"553,554",Washington St @ Chestnut St,NEWTON,207.0,374500,360.0,137322.0,3.0,70.0
4276,SUFF04,17096.0,"981202,061200,060600","0.15,0.16,0.82",David Biele (D),4th Suffolk,(D),"743,741",Congress @ World Trade Center Sta,BOSTON,35.0,60600,1781.0,118476.0,2.0,127.0
4277,ESS09,6709.0,"208300,205600,205400","0.15,0.33,0.05",Donald H. Wong (R),9th Essex,(R),429,Garfield Rd @ Newcomb Ave,SAUGUS,262.0,208300,79.0,58870.0,2.0,33.0
4278,SUFF09,941.0,"400100,010405,010204,010104,010103,353102,010408,010300,981501,981800,010203","0.13,0.00,1.00,0.86,0.92,0.17,0.87,0.02,0.11,0.11,0.87",Jon Santiago (D),9th Suffolk,(D),"57,57A",Commonwealth Ave @ Blandford St,BOSTON,35.0,10103,7525.0,48691.0,2.0,132.0
4279,ESS06,8320.0,"217500,217300,217100","0.07,0.47,0.06",Jerald A. Parisella (D),6th Essex,(D),451,Sohier Rd @ Beverly High School,BEVERLY,30.0,217300,311.0,63428.0,2.0,30.0
4280,ESS09,6736.0,"208300,205600,205400","0.15,0.33,0.05",Donald H. Wong (R),9th Essex,(R),429,Garfield Ave @ Newcomb Ave,SAUGUS,262.0,208300,79.0,58870.0,2.0,33.0
4281,SUFF11,521.0,"980300,120201,120104,120400,110103,981100,120301,981000","0.21,0.81,0.14,0.01,0.42,0.20,0.01,0.01",Elizabeth A. Malia (D),11th Suffolk,(D),"31,32,36,21,16,34",Arborway @ Shea Circle,BOSTON,35.0,110103,1743.0,64149.0,2.0,134.0
4282,MID11,7650.0,"374700,374600,374500,374400","0.01,0.40,0.41,0.13",Kay S. Khan (D),11th Middlesex,(D),"553,554",Washington St @ Watertown St,NEWTON,207.0,374500,367.0,136222.0,3.0,70.0
4283,ESS10,6145.0,"206800,206700,206600,206500,206400,206300,202101,202102","0.01,0.03,0.57,0.93,0.77,0.30,0.00,0.14",Daniel H. Cahill (D),10th Essex,(D),"459,455",Essex St @ Empire St,LYNN,163.0,206400,1433.0,52623.0,2.0,34.0
4284,SUFF17,1035.0,"000302,000602,000601,000402,000401,000202,000201","0.06,0.35,0.66,0.55,0.62,0.96,0.28",Kevin G. Honan (D),17th Suffolk,(D),86,Market St @ Washington St,BOSTON,35.0,601,3710.0,75385.0,2.0,140.0
4285,SUFF06,382.0,"980300,100100,092400,092300,091900,090200,090100,082100","0.38,0.04,0.83,0.02,0.31,0.17,0.98,0.17",Russell E. Holmes (D),6th Suffolk,(D),"28,22,45,29,14",Blue Hill Ave @ Charlotte St,BOSTON,35.0,92400,2577.0,29339.0,0.0,129.0
4286,MID11,76251.0,"374600,374500,374400,373400,373300","0.12,0.43,0.21,0.02,0.09",Kay S. Khan (D),11th Middlesex,(D),"553,554",Washington St opp Armory St,NEWTON,207.0,374500,323.0,139333.0,3.0,70.0
4287,MID11,7649.0,"374600,374500,374400,373400,373300","0.11,0.43,0.21,0.02,0.10",Kay S. Khan (D),11th Middlesex,(D),"553,554",Washington St @ Armory St,NEWTON,207.0,374500,323.0,139141.0,3.0,70.0
4288,MID15,49923.0,"333100,333300,333200","0.03,0.00,0.46",Michelle Ciccolo (D),15th Middlesex,(D),354,81 Lexington St,WOBURN,347.0,333200,56.0,78334.0,2.0,74.0
4289,ESS06,8323.0,"217500,217300,217100","0.07,0.47,0.06",Jerald A. Parisella (D),6th Essex,(D),451,Sohier Rd @ Beverly High School,BEVERLY,30.0,217300,311.0,63428.0,2.0,30.0
4290,SUFF17,971.0,"000504,000701,000602,000601,000402,000401,000202,000100","0.05,0.15,0.75,0.94,0.27,0.77,0.78,0.03",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,51,503",Cambridge St @ Elko St,BOSTON,35.0,601,4624.0,69223.0,2.0,140.0
4291,NOR13,81444.0,"403500,457200","0.35,0.00",Denise C. Garlick (D),13th Norfolk,(D),59,Webster St @ Hillside Ave,NEEDHAM,199.0,403500,151.0,122871.0,2.0,109.0
4292,ESS11,86734.0,"208300,205600,205400","0.04,0.66,0.08",Peter L. Capano (D),11th Essex,(D),429,Walnut St opp Sterling St,LYNN,163.0,205600,103.0,51063.0,2.0,35.0
4293,SUFF17,19201.0,"000504,000701,000602,000601,000402,000401,000202,000100","0.05,0.15,0.75,0.94,0.27,0.77,0.78,0.03",Kevin G. Honan (D),17th Suffolk,(D),"66,57,57A,501,51,503",Cambridge St opp Elko St,BOSTON,35.0,601,4624.0,69223.0,2.0,140.0
4294,ESS10,7249.0,"206800,206300,206200,206100,206000,205500,205200","0.04,0.27,0.88,0.13,0.03,0.47,0.46",Daniel H. Cahill (D),10th Essex,(D),"424,450,434",Western Ave @ Bayview Ave,LYNN,163.0,205200,1324.0,52009.0,2.0,34.0
4295,MID11,7834.0,"374700,374600,368400,374800","0.65,0.00,0.00,0.11",Kay S. Khan (D),11th Middlesex,(D),"558,505",Lexington St @ Auburndale Ave,NEWTON,207.0,374700,353.0,120578.0,2.0,70.0
4296,SUFF11,10642.0,"980300,120201,120104,120400,110103,981100,981000","0.01,0.59,0.77,0.05,0.64,0.09,0.40",Elizabeth A. Malia (D),11th Suffolk,(D),"40,35,32,37,70A,36,21,38,51,34E,16,34,39,50,30",Forest Hills Station Upper Busway,BOSTON,35.0,110103,2313.0,67891.0,2.0,134.0
4297,ESS13,4624.0,"211300,211200","0.02,0.45",Theodore C. Speliotis (D),13th Essex,(D),,High St @ Park St,DANVERS,71.0,211200,89.0,73347.0,2.0,37.0
4298,ESS11,16734.0,"208300,205600,205400","0.05,0.65,0.08",Peter L. Capano (D),11th Essex,(D),429,Walnut St @ Sterling St,LYNN,163.0,205600,104.0,51525.0,2.0,35.0
4299,SUFF05,345.0,"092200,092000,091700,091600,092101,091001","0.45,0.61,0.85,0.82,0.63,0.13",Liz Miranda (D),5th Suffolk,(D),18,Dorchester Ave opp Charles St,BOSTON,35.0,92101,3574.0,52962.0,2.0,128.0
4300,ESS10,7372.0,"206800,206500,206400,206300,206200,205500,205200,205100","0.43,0.40,0.39,1.00,0.59,0.01,0.21,0.07",Daniel H. Cahill (D),10th Essex,(D),436,Chestnut St @ Adams St,LYNN,163.0,206300,1818.0,53226.0,2.0,34.0
4301,SUFF18,1773.0,"400200,400100,010204,010104,010103,000803,353300,353200,353102,010300,981501,981800","0.31,0.81,0.78,0.00,0.79,0.12,0.19,0.22,0.10,0.01,0.07,0.02",Michael J. Moran (D),18th Suffolk,(D),"747,47",Mountfort St @ Lenox St,BROOKLINE,46.0,400100,5556.0,67122.0,2.0,141.0
4302,SUFF09,951.0,"400100,010204,010104,010103,353200,353102,010408,010300,981501,981800,010203","0.20,1.00,0.72,0.97,0.01,0.23,0.52,0.02,0.11,0.07,0.79",Jon Santiago (D),9th Suffolk,(D),"57,57A",Commonwealth Ave @ Silber Way,BOSTON,35.0,10103,7120.0,49334.0,2.0,132.0
4303,ESS10,7315.0,"206800,206500,206400,206300,206200,205500,205200,205100","0.42,0.39,0.38,1.00,0.60,0.01,0.21,0.07",Daniel H. Cahill (D),10th Essex,(D),436,Chestnut St @ Adams St,LYNN,163.0,206300,1807.0,53310.0,2.0,34.0
4304,SUFF11,21587.0,"980300,120201,110103,981100,120301","0.46,0.56,0.18,0.17,0.06",Elizabeth A. Malia (D),11th Suffolk,(D),"32,36,38,16,34",Circuit Dr opp Shattuck Hospital,BOSTON,35.0,980300,1063.0,47697.0,2.0,134.0
4305,MID11,8514.0,"373500,373400,373100","0.40,0.10,0.32",Kay S. Khan (D),11th Middlesex,(D),52,Centre St @ Hyde Ave,NEWTON,207.0,373500,373.0,140161.0,3.0,70.0
4306,MID11,78205.0,"374700,374600,368400,374800","0.66,0.01,0.00,0.11",Kay S. Khan (D),11th Middlesex,(D),"558,505",Lexington St @ Freeman St,NEWTON,207.0,374700,361.0,120717.0,2.0,70.0
4307,ESS13,7278.0,"211300,211200","0.03,0.45",Theodore C. Speliotis (D),13th Essex,(D),"435,465",High St @ Park St,DANVERS,71.0,211200,90.0,73711.0,2.0,37.0
4308,SUFF11,522.0,"980300,120201,110103,981100,120301","0.46,0.55,0.18,0.17,0.06",Elizabeth A. Malia (D),11th Suffolk,(D),"16,32,36,34",Circuit Dr @ Shattuck Hospital,BOSTON,35.0,980300,1050.0,47527.0,2.0,134.0
4309,MID29,2046.0,"370202,370400,370102,370201,373200,373100","0.17,0.51,0.35,0.05,0.02,0.08",Jonathan Hecht (D),29th Middlesex,(D),71,Mt Auburn St @ Main St,WATERTOWN,314.0,370400,987.0,97261.0,2.0,88.0
4310,ESS08,4762.0,"206600,206500,202200,202101,202102","0.12,0.10,0.08,0.43,0.32",Lori A. Ehrlich (D),8th Essex,(D),"448,441",Paradise Rd @ Ellis Rd,SWAMPSCOTT,291.0,202102,442.0,92636.0,2.0,32.0
4311,MID25,1060.0,"353101,353900,353800,353500,353400,353300,353200,353000,352900,352800,352500,352400","0.79,0.03,0.62,0.98,0.51,0.42,0.48,1.00,0.40,0.16,0.87,0.11",Marjorie C. Decker (D),25th Middlesex,(D),"64,701,83,91",Magazine St @ Green St,CAMBRIDGE,49.0,353000,9313.0,95240.0,2.0,84.0
4312,SUFF06,477.0,"092400,092300,092200,092000,091900,091800,091700,090300,090200,090100","0.30,0.55,0.06,0.65,1.00,0.40,0.37,0.01,0.59,0.85",Russell E. Holmes (D),6th Suffolk,(D),23,Washington St @ Vassar St,BOSTON,35.0,91900,3845.0,42632.0,2.0,129.0
4313,ESS11,7288.0,"206200,206100,206000,205900,205500,205200","0.23,0.16,0.21,0.25,0.82,0.29",Peter L. Capano (D),11th Essex,(D),435,Boston St @ Stetson St,LYNN,163.0,205500,1003.0,52171.0,2.0,35.0
4314,ESS10,7303.0,"206800,206300,206200,206100,206000,205500,205200","0.04,0.29,0.87,0.09,0.02,0.46,0.47",Daniel H. Cahill (D),10th Essex,(D),"424,450,434",Western Ave opp Bayview Ave,LYNN,163.0,205200,1300.0,52572.0,2.0,34.0
4315,MID24,141.0,"354900,354600,356100,356701,355000","0.78,0.29,0.55,0.01,0.37",David M. Rogers (D),24th Middlesex,(D),"67,350,84,79,76,62,351",Alewife Station Busway,CAMBRIDGE,49.0,354900,3066.0,97092.0,2.0,83.0
4316,ESS06,7182.0,"217201,217300,217202,217100","0.04,0.68,0.02,0.02",Jerald A. Parisella (D),6th Essex,(D),451,Cabot St @ Russell St,BEVERLY,30.0,217300,359.0,59405.0,2.0,30.0
4317,SUFF06,465.0,"092400,092300,092200,092000,091900,091800,091700,090300,090200,090100","0.31,0.53,0.05,0.64,1.00,0.40,0.36,0.01,0.61,0.87",Russell E. Holmes (D),6th Suffolk,(D),23,Washington St @ Vassar St.,BOSTON,35.0,91900,3846.0,42416.0,2.0,129.0
4318,MID10,77378.0,"374600,368700,368500,374500,368800,368600","0.24,0.95,0.28,0.12,0.08,0.34",John J. Lawn (D),10th Middlesex,(D),556,High St @ Hovey Rd,WALTHAM,308.0,368700,778.0,79840.0,2.0,69.0
